Name,Total Ret 1 Yr (Daily) Base Currency,Total Ret Annlzd 2 Yr (Daily) Base Currency,Total Ret Annlzd 3 Yr (Daily) Base Currency,Total Ret Annlzd 5 Yr (Daily) Base Currency,Alpha 2009-06-01 to 2012-05-31 Base Currency,Appraisal Ratio 2009-06-01 to 2012-05-31 Base Currency,Excess Return 2009-06-01 to 2012-05-31 Base Currency,Excess Return (geo) 2009-06-01 to 2012-05-31 Base Currency,Information Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency,M-Squared 2009-06-01 to 2012-05-31 Base Currency,Sharpe Ratio 2009-06-01 to 2012-05-31 Base Currency,Treynor Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency
American Funds Trgt Date Ret 2045 R6,2.40737,9.21442,,,-1.7803496580373013,-0.18855025379363818,-3.365869051882452,-2.928960783852874,-1.0958409556231832,13.045240337573984,0.8072840916996502,12.622082996751988
American Funds Trgt Date Ret 2045 A,2.1974,8.84578,12.50803,0.21927,-2.123936502555108,-0.2278489159637825,-3.712570360594313,-3.2306583606969808,-1.2276157316066407,12.68468001654508,0.7847976165382176,12.209937075633167
American Funds Trgt Date Ret 2045 R1,1.40406,8.01668,11.67856,-0.53892,-2.8568453129825633,-0.3109495105706467,-4.509364036074025,-3.92402384590409,-1.5098808593741573,11.89920366380666,0.7358110989831443,11.326986232826995
American Funds Trgt Date Ret 2045 R2,1.45136,8.07579,11.71824,-0.52612,-2.8573278009753023,-0.30542671078829164,-4.513303351007881,-3.9274518161484973,-1.4899248933544516,11.89153316463845,0.7353327255211685,11.323946607796168
American Funds Trgt Date Ret 2045 R3,1.79101,8.46174,12.14191,-0.13177,-2.4727900813086365,-0.262869712514794,-4.083841424817724,-3.553736403997998,-1.344245321483616,12.306978414140268,0.7612421191482862,11.788938936992144
American Funds Trgt Date Ret 2045 R4,2.10179,8.7988,12.46671,0.19898,-2.0864227508398767,-0.22239889708751462,-3.7032575419881475,-3.2225543970358372,-1.2117528542248053,12.716216517059028,0.786764401828018,12.24974186617012
American Funds Trgt Date Ret 2045 R5,2.36263,9.1385,12.84579,0.49902,-1.844406329345687,-0.19831547813914283,-3.372254099288142,-2.934517017077054,-1.1233630106783237,12.993905702361658,0.8040825885605107,12.553533858931685
American Funds Trgt Date Ret 2045 A LW,2.1974,8.84578,12.50803,0.21927,-2.123936502555108,-0.2278489159637825,-3.712570360594313,-3.2306583606969808,-1.2276157316066407,12.68468001654508,0.7847976165382176,12.209937075633167
American Funds Trgt Date Ret 2050 A LW,2.0733,8.8452,12.47565,0.20583,-2.047768388160159,-0.21899295273326516,-3.6769393274572515,-3.199652431132294,-1.2024309814080745,12.755997304123172,0.7892453450379294,12.294959572162991
American Funds Trgt Date Ret 2050 A,2.0733,8.8452,12.47565,0.20583,-2.047768388160159,-0.21899295273326516,-3.6769393274572515,-3.199652431132294,-1.2024309814080745,12.755997304123172,0.7892453450379294,12.294959572162991
American Funds Trgt Date Ret 2050 R1,1.42051,8.04511,11.68179,-0.54061,-2.8689874718694988,-0.305098541520919,-4.531309447037945,-3.9431206221327675,-1.4886521988169092,11.875654081390435,0.7343424207365935,11.308401478610946
American Funds Trgt Date Ret 2050 R2,1.37487,8.07286,11.70885,-0.53292,-2.83273736361158,-0.3049286094391519,-4.503086052309268,-3.9185607788728927,-1.4899043955130684,11.916119624587397,0.736866069011023,11.35051533156299
American Funds Trgt Date Ret 2050 R3,1.76355,8.4906,12.11987,-0.14189,-2.494380832317914,-0.26938131239978264,-4.088750521669283,-3.5580082731470175,-1.3666678479249914,12.293972356431778,0.7604309916432531,11.767622047780234
American Funds Trgt Date Ret 2050 R4,2.18928,8.85939,12.52736,0.20738,-2.150860823957988,-0.229386890194543,-3.7187198023931334,-3.236009571214582,-1.229361322733354,12.658296616557749,0.7831522062312922,12.180315974888503
American Funds Trgt Date Ret 2050 R5,2.35559,9.1568,12.82454,0.49449,-1.8420097845627037,-0.198181727533155,-3.377404217919455,-2.9389986220565434,-1.1240444456521894,12.99528607319484,0.8041686758880495,12.555538999570153
American Funds Trgt Date Ret 2050 R6,2.51081,9.22257,,,-1.7896845871345155,-0.19313821558434288,-3.325371704877501,-2.8937202146568586,-1.1081059349126712,13.051929725484298,0.807701277802273,12.618673352316684
Wells Fargo Advantage DJ Target 2015 Adm,2.88461,6.70291,8.89891,,2.6745346222767097,0.2837237859071186,-6.469695398260011,-5.629893442936784,-0.617053461707179,20.488535371711425,1.2714878854690967,22.688385160076788
Wells Fargo Advantage DJ Target 2015 I,3.27608,7.09102,9.27036,,3.0313024918132876,0.3197220529804117,-6.104818724448812,-5.312379763092956,-0.5809369670359777,21.36354792654858,1.3260583607342054,23.762685789684916
Wells Fargo Advantage DJ Target 2015 Inv,2.81586,6.6397,8.87581,,2.5591305273305602,0.27130261962650654,-6.535625791644062,-5.68726570956668,-0.6268512808557923,20.170861388888945,1.2516760323406477,22.277996482290785
Wells Fargo Advantage DJ Target 2050 Adm,-0.62202,7.73302,12.87264,,-2.830831250781296,-0.26254063651709253,-3.276596059765069,-2.8512759158622947,-1.0678852938292223,12.166140031061785,0.7524586823190941,11.57801774603467
Wells Fargo Advantage DJ Target 2050 I,-0.16216,8.15942,13.27736,,-2.45225441881437,-0.22654752412298235,-2.8737151439619737,-2.5006911531276765,-0.932835748750659,12.534193808608622,0.7754124896134218,11.995873026511253
Wells Fargo Advantage DJ Target 2050 Inv,-0.68495,7.64182,12.79263,,-2.902937603199435,-0.26570938183509285,-3.3530035426182927,-2.9177652882711347,-1.0785418597014522,12.090583181818037,0.7477465520188232,11.497264362056677
ING Franklin Templeton Fdng Str Port Adv,-1.2813,6.79558,11.21142,-2.14454,-2.9098655173676065,-0.22017599477183508,-5.1307567940669365,-4.464756414960358,-1.1995413024341974,11.489214971276636,0.7102420055101397,11.095854551785214
ING Franklin Templeton Fdng Str Port I,-0.51957,7.50668,11.90473,-1.50284,-2.3563051983880343,-0.17957865688629693,-4.459776477785681,-3.88087302471799,-1.0570172236941247,12.125058661346234,0.7498966278005318,11.803237580239323
ING Franklin Templeton Fdng Str Port S,-0.77182,7.2244,11.6573,-1.74076,-2.573690989391475,-0.19770325953149379,-4.712693215254626,-4.100959782166935,-1.1215900112219395,11.886997142566397,0.735049834859867,11.529934031355113
Allianz AGIC Income & Growth A LW,2.25603,9.05659,13.65623,4.12161,1.5867626221542692,0.136386429445702,-1.585718290916006,-1.3798833575339398,-0.3219663480128761,16.698283818790713,1.0351074730123946,17.125094045436295
Allianz AGIC Income & Growth A,2.25603,9.05659,13.65623,4.12161,1.5867626221542692,0.136386429445702,-1.585718290916006,-1.3798833575339398,-0.3219663480128761,16.698283818790713,1.0351074730123946,17.125094045436295
Allianz AGIC Income & Growth C,1.47655,8.22757,12.79541,3.35448,0.8738333129140337,0.0773562047991027,-2.428419405166249,-2.1131972441118196,-0.4955241858876387,15.837248690200221,0.981408705003424,16.10294138835238
Allianz AGIC Income & Growth D,2.24753,9.03433,13.66319,4.11625,1.6638091418684855,0.14337021386516793,-1.5782552338150957,-1.3733890461869236,-0.3167026011870778,16.804190222914766,1.0417123643076331,17.25418889714011
Allianz AGIC Income & Growth Instl,2.63882,9.41096,14.05419,4.50083,1.9968201091107152,0.17614074519468204,-1.1451879863397139,-0.9965363032327423,-0.23431539483649927,17.242819510468177,1.0690676388744538,17.731217621393217
Allianz AGIC Income & Growth P,2.51996,9.29791,13.92812,,1.8785723493003963,0.16502257364451972,-1.2735568400063855,-1.1082421754643246,-0.2603256459301475,17.089340545500654,1.0594958675722312,17.556976559518443
Allianz AGIC Income & Growth R,1.96922,,,,1.3609394068758878,0.11842759246995674,-1.880132014628666,-1.636080564760467,-0.3811854080883218,16.431529142429344,1.0184712208949158,16.80650801774453
JPMorgan SmartRetirement 2025 A LW,2.49837,8.78343,13.66161,,-0.5062710666881198,-0.05017992349685348,-2.4724778657651427,-2.151536674821075,-0.6988332956693557,14.347696466613582,0.8885122404624667,14.171357143924673
JPMorgan SmartRetirement 2025 Select,2.65616,8.89822,13.76361,,-0.36509467364135695,-0.03633420628262171,-2.333801563309933,-2.030861317200172,-0.6590553856175828,14.507305382006633,0.8984663083457193,14.352505088267124
JPMorgan SmartRetirement 2025 A,2.49837,8.78343,13.66161,,-0.5062710666881198,-0.05017992349685348,-2.4724778657651427,-2.151536674821075,-0.6988332956693557,14.347696466613582,0.8885122404624667,14.171357143924673
JPMorgan SmartRetirement 2025 C,1.79988,8.04986,12.90708,,-1.1442326706358132,-0.11369252576870713,-3.1955288890380693,-2.7807317086286476,-0.90225376268683,13.629496227586733,0.8437214221335757,13.356619339050111
JPMorgan SmartRetirement 2025 Instl,2.80086,9.04712,13.94885,,-0.2357364633465755,-0.023537045433615823,-2.1850137262990454,-1.9013869576806064,-0.6188249512776144,14.655202618191089,0.9076899731084309,14.51879528169352
JPMorgan SmartRetirement 2025 R2,2.22495,8.49461,13.34265,,-0.7321067443112028,-0.07334061577182754,-2.7645362691245623,-2.405684295197452,-0.780783714436777,14.095134698290229,0.8727611342011781,13.881864014549683
JPMorgan SmartRetirement 2035 R2,0.95299,8.3969,13.72479,,-2.685108798861095,-0.23759490275983047,-2.572138959070047,-2.238261211476078,-0.7875097466760987,12.40585383153092,0.767408520406435,11.821084153551842
JPMorgan SmartRetirement 2035 A,1.20148,8.62689,13.97292,,-2.454870513785324,-0.21875129881511088,-2.3250699485585002,-2.023263113944951,-0.7171607327337232,12.625341667283912,0.7810969588702467,12.067888675800727
JPMorgan SmartRetirement 2035 C,0.51883,7.94103,13.27406,,-3.0590178005640896,-0.2690079843639999,-3.031575939000586,-2.6380607509488896,-0.9249085080193925,12.038932502669509,0.7445253386850039,11.410974227415904
JPMorgan SmartRetirement 2035 Instl,1.50219,8.95902,14.30234,,-2.204593739375883,-0.19419914646788392,-2.0203579062639587,-1.7581043663848495,-0.6152542964411555,12.862102497785674,0.7958626339148149,12.339938912294786
JPMorgan SmartRetirement 2035 Select,1.28834,8.76631,14.15205,,-2.3768462606267846,-0.20904987333345645,-2.2066639950758073,-1.920226902797184,-0.6707194821377638,12.69950655422221,0.7857222789366075,12.154964916626362
JPMorgan SmartRetirement 2035 A LW,1.20148,8.62689,13.97292,,-2.454870513785324,-0.21875129881511088,-2.3250699485585002,-2.023263113944951,-0.7171607327337232,12.625341667283912,0.7810969588702467,12.067888675800727
JHVIT Global Diversification Tr Ser I,-1.7677,5.79049,10.21183,,-1.6425196962422288,-0.11185157894580115,-5.555949354016265,-4.834756648029758,-0.9549341459182464,12.308858466721388,0.7613593693092217,12.388235629414812
JHVIT Global Diversification Tr Ser II,-1.83195,5.63284,10.00918,,-1.8349578365319381,-0.1243340579522574,-5.711450140044217,-4.970072578956852,-0.9862149445591867,12.077486398517252,0.7469297663793292,12.118934647400978
JHVIT Global Diversification Tr Ser III,-1.40041,6.153,10.56555,,-1.3261137383296338,-0.09002976363754313,-5.195316952661443,-4.520936310793456,-0.893593113450249,12.709270305116883,0.7863311988015248,12.850040864231222
Fidelity Advisor Asset Manager 60% I,1.98792,8.02826,11.93409,,0.4115708646992666,0.0465930490674055,-3.6682001075869266,-3.1920476099443373,-0.7099268686582787,15.438837257052901,0.9565616315097774,15.51651602416069
Fidelity Advisor Asset Manager 60% A LW,1.74614,7.76327,11.66092,,0.21812327967159773,0.024574994020859588,-3.941919871757161,-3.4302370471037125,-0.7536822649415253,15.17019568709542,0.9398077025889827,15.222148278662852
Fidelity Asset Manager 60%,2.09984,8.06869,11.96201,,0.46577226152412976,0.05220170672047475,-3.640440722276871,-3.1678915451350043,-0.6988617252341964,15.50520033003324,0.9607003886196844,15.60124464596041
Fidelity Advisor Asset Manager 60% A,1.74614,7.76327,11.66092,,0.21812327967159773,0.024574994020859588,-3.941919871757161,-3.4302370471037125,-0.7536822649415253,15.17019568709542,0.9398077025889827,15.222148278662852
Fidelity Advisor Asset Manager 60% B,1.00526,7.00286,10.8132,,-0.634608165040246,-0.0712719867439756,-4.786585598211968,-4.1652605284441595,-0.929895279116032,14.015442096309224,0.8677910761818095,13.91909671050113
Fidelity Advisor Asset Manager 60% C,0.97438,7.01784,10.84954,,-0.6053462808611361,-0.06749741225197585,-4.804215918396594,-4.1806023363492155,-0.9233281065962778,14.043610352694923,0.8695477997052145,13.959414070992855
Fidelity Advisor Asset Manager 60% T,1.4429,7.53536,11.36162,,-0.10024906205423356,-0.011123687886788006,-4.242312812969097,-3.6916373365962207,-0.8156677412314389,14.72847022587321,0.9122593340286236,14.730746603786939
Principal LifeTime 2015 R1,2.35574,8.0237,12.25012,,0.38244133219344834,0.045133177196258895,-3.6501635615205252,-3.1763523065055033,-0.7198813976894264,15.427588575589334,0.9558601034114899,15.469204448823154
Principal LifeTime 2015 R2,2.54614,8.22212,12.41983,,0.4765970387998837,0.05643980187490582,-3.478414100032424,-3.026896867332929,-0.6953894932010372,15.557446354570644,0.9639587308845554,15.608252250417205
Principal LifeTime 2015 R3,2.79056,8.38524,12.62658,,0.7181081892331651,0.08498265465841089,-3.2723857612438234,-2.847612137186739,-0.6465672848514435,15.884480220999542,0.9843543165480461,15.982924001107099
Principal LifeTime 2015 R4,2.94135,8.5591,12.8209,,0.8890840345332127,0.10552004277957185,-3.0759792734698976,-2.676700289008216,-0.6089369934822563,16.117819854406775,0.9989066273952759,16.244517174168088
Principal LifeTime 2015 R5,3.04575,8.70925,12.94587,,0.9717565768306766,0.11409608679045732,-2.950213680111302,-2.56725975961527,-0.5864395731705218,16.220557310433573,1.005313886093357,16.365335762159685
Principal LifeTime 2015 Instl,3.37445,8.99688,13.24661,,1.2246238829888023,0.1453650508673112,-2.6824691163604086,-2.334269909080966,-0.5331597735841968,16.570654467632803,1.0271478222485713,16.756215524560254
Principal LifeTime 2025 R1,1.71302,8.16703,12.54536,,-1.363123619130655,-0.15500151548475058,-3.526297937593558,-3.068565120088762,-1.0600539875742265,13.43173389220104,0.8313879023779152,13.077461052476508
Principal LifeTime 2025 R2,1.81984,8.32872,12.7243,,-1.2293843814125238,-0.13912872978694674,-3.386967480450309,-2.9473205206470343,-1.0135143855240527,13.580874876240859,0.8406891339266139,13.247975129841006
Principal LifeTime 2025 R3,1.97092,8.49674,12.90898,,-0.9971645046751334,-0.11327734750764312,-3.163136072379036,-2.7525436572783613,-0.9415827695661249,13.843121439356139,0.8570442359268424,13.543933451079864
Principal LifeTime 2025 R4,2.11554,8.66086,13.13568,,-0.8425347964290486,-0.09668573964903926,-2.9728683882547013,-2.5869737623583577,-0.8935413183638927,14.02646166655385,0.8684783156758513,13.744891701433094
Principal LifeTime 2025 R5,2.32841,8.80798,13.2483,,-0.7144458561320661,-0.08076185334228676,-2.8062234662930017,-2.441960265478227,-0.8410289988433255,14.16865074948964,0.8773459893914131,13.90998759372553
Principal LifeTime 2025 Instl,2.5661,9.13547,13.5725,,-0.4846528383424653,-0.0548754856549005,-2.5326379318280523,-2.203887634272006,-0.7627206537380571,14.432705015549743,0.893813829441275,14.206474836695774
Principal LifeTime 2035 R1,1.05763,8.24376,12.63519,,-2.6175803791624808,-0.28906547396080895,-3.573505192526106,-3.1096446143529466,-1.3413356623694452,12.322789070258867,0.7622281564501233,11.738811456786443
Principal LifeTime 2035 R2,1.23749,8.39237,12.77332,,-2.5566759763092155,-0.27862646013640197,-3.4761612030777442,-3.024936408762302,-1.2928210676524308,12.387729868211053,0.7662782128621776,11.813667397790425
Principal LifeTime 2035 R3,1.40223,8.54364,12.97481,,-2.369402470473342,-0.2657787983360107,-3.2728883348109647,-2.8480494739477447,-1.249963094187862,12.58869506230742,0.7788114800626973,12.030591047751408
Principal LifeTime 2035 R4,1.55397,8.79377,13.22178,,-2.1663043168711305,-0.2401797150860441,-3.076339164051234,-2.6770134638177456,-1.15862251290257,12.788286935418233,0.7912590996019819,12.260673855213279
Principal LifeTime 2035 R5,1.78438,8.94935,13.34376,,-2.067754648496261,-0.22742742348531914,-2.93927866507946,-2.5577441695238567,-1.102097610031643,12.892251047959974,0.7977428591784076,12.37758315321246
Principal LifeTime 2035 Instl,2.01662,9.21703,13.6792,,-1.8381027764650426,-0.20305315875644706,-2.6568288663884942,-2.3119579042173433,-1.002996102795281,13.13419660091566,0.8128318813188138,12.647303385053453
American Century LIVESTRONG 2020 A,5.26073,8.75474,11.45836,,1.5172893356077122,0.24735702499286688,-4.263500005153521,-3.710074315002576,-0.6343276062591132,17.487626935597756,1.08433514271071,17.72924033405672
American Century LIVESTRONG 2020 Inv,5.61821,9.06991,11.76064,,1.7337538536081958,0.2776750868850884,-3.997805451347336,-3.4788683718758207,-0.596663450785692,17.827831516325556,1.1055521247472,18.11814735369306
American Century LIVESTRONG 2020 Instl,5.72736,9.22991,11.98459,,1.994593554967242,0.31844020708017323,-3.739572928096324,-3.254155846801643,-0.5555364016401837,18.264064063013986,1.1327579257009093,18.610505845147635
American Century LIVESTRONG 2020 R,5.10202,8.48841,11.18943,,1.2667888019118916,0.20778598808682566,-4.531280401542691,-3.943095346902137,-0.675131513609541,17.075816304369415,1.058652423370143,17.266542440374053
American Century LIVESTRONG 2020 C,4.47209,7.94249,,,0.7341032770449951,0.11953612089831048,-5.123701661007418,-4.458617076876292,-0.7618236646898594,16.192923385149577,1.0035904863228602,16.29063782114449
American Century LIVESTRONG 2020 A LW,5.26073,8.75474,11.45836,,1.5172893356077122,0.24735702499286688,-4.263500005153521,-3.710074315002576,-0.6343276062591132,17.487626935597756,1.08433514271071,17.72924033405672
American Century LIVESTRONG 2030 A LW,4.798,9.05037,12.4432,,0.6305630883151605,0.10162218095054922,-3.455757022237705,-3.007180802532261,-0.7060837859221717,15.921946085495803,0.9866908887726121,15.881371111250246
American Century LIVESTRONG 2030 C,4.01439,8.17713,,,-0.08962465960099664,-0.014725244802952403,-4.286925847089673,-3.7304593541416797,-0.871060044608346,14.931678626183482,0.9249324995980682,14.773532101502587
American Century LIVESTRONG 2030 R,4.5396,8.7248,12.12513,,0.35737255081125596,0.057285553242616374,-3.7349202096426115,-3.250107076727937,-0.7661097993336888,15.542264115536316,0.9630118850420453,15.458521333156295
American Century LIVESTRONG 2030 Inv,5.0512,9.3053,12.69686,,0.867442784121053,0.13766238809406844,-3.2023290262141124,-2.7866491506938207,-0.6518482196851928,16.24405196800666,1.0067791389321494,16.24857300011959
American Century LIVESTRONG 2030 Instl,5.26168,9.52526,12.92289,,1.0570409157343414,0.17105221009177604,-2.9782647465551157,-2.591669643747041,-0.6094536336690435,16.512267484835764,1.0235064968951046,16.541345538269294
American Century LIVESTRONG 2030 A,4.798,9.05037,12.4432,,0.6305630883151605,0.10162218095054922,-3.455757022237705,-3.007180802532261,-0.7060837859221717,15.921946085495803,0.9866908887726121,15.881371111250246
Vanguard Managed Payout Dis Focus Inv,2.11365,8.73339,11.87876,,1.3882978445005607,0.1538982847555867,-3.7911797842271824,-3.2990638498924585,-0.5968547070479541,16.883276375635482,1.0466446008989831,17.290023798586528
ING Retirement Conservative Port Instl,6.63834,7.85885,9.89278,,4.393349512328852,0.5098946301752848,-5.563653178196004,-4.841460473567927,-0.4881225760849595,26.480483194324304,1.6451778841281117,30.25695831683637
ING LifeStyle Conservative S2,19.14278,,,,,,,,,,,
