Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group,Bottom up Beta for sector,Bottom up levered beta,ERP for Country,Cost of equity in US$,Default Spread based on bond rating (if available),Total Default Spread for cost of debt (Company + Country),Pre-tax cost of debt in US $,After-tax cost of debt in US $,Cost of capital in US$,ROE - Cost of Equity,ROIC - Cost of Capital,Market Cap (in US $),PV of lease debt,Total Debt,Total Debt incl leases (in US $),Firm Value (in US $),Cash,Enterprise Value (in US $),Cash/ Firm Value,Liquidity Ratio (Annual trading volume/Shrs outs),Book Debt to capital ratio,Market Debt to capital ratio,Book Debt to Equity Ratio,Market Debt to Equity ratio,Stock price (End of most recent year)in US$,Price Change for Sub-group,Jensen's Alpha,Beta,Correlation with market,Standard deviation in stock price,HiL0 Risk Measure (Hi- lo)/ (Hi+Lo),Interest coverage ratio,Current PE,Trailing PE,Forward PE,PEG,PBV,PS,EV/EBIT,EV/EBITDA,EV/Invested Capital,EV/Sales,Payout ratio,Dividend Yield,Historical growth in Net Income - Last 3 years,Historical growth in Net Income - Last 5 years,Historical growth in Revenues - Last 3 years,Historical growth in Revenues - Last 5 years,Expected growth rate in EPS- Next 5 years,Expected growth in revenues - Next 2 years,Return on Equity,Return on Capital (ROC or ROIC),Net Profit Margin,Pre-tax Operating Margin,Marginal Tax Rate,Effective Tax Rate,% held by institutions,Net Income,Trailing Net Income,Operating Income,Trailing Operating Income (adj for leases),Revenues,Trailing Revenues,EBITDA,Trailing EBITDA (adj for leases),Trailing After-tax Operating Income,Net Debt repaid (Debt repaid - issued),Change in non-cash Working capital,Net Cap Ex,Reinvestment Rate,FCFF,FCFE,FCFE without debt,Book Value of Equity - 4 qtrs ago,Invested Capital - 4 qtre ago,Current Book Value of Equity,Current Invested Capital,Dividends,Modified 2-year beta,Modified 5-year beta,Beta adjustment factor,Coeff of variation - Op Income,Coeff of variation - Net Income,Average 10-year EBIT,Average 10-yr Net Income,Dividends + Buybacks,Only +ve Taxable Income,Only +ve Taxes,Only +'ve Net Income,Onlt +'ve Net Income Mkt cap,"Only +""ve EBITDA",Only +ve EBITDA EV,Only +ve div FCFE,Capitalized R&D,Operating Income adjusted for leases & R&D,Invested Capital Adjusted for R&D,EBITDAR&D,ROE (adj for R&D),ROIC (adj for R&D),EV/EBITDAR&D,Depreciation & Amortization (Modified),Invested Capital - 10 years ago,Normalized Operating Income,Normalized ROIC
EG Corporation (KOSDAQ:A037370),KOSDAQ:A037370,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.7468523246427373,0.06095312798519848,0.07052298532999177,NA,0.0182321,0.0432321,0.035882643,0.06983453575915671,-0.05437948757214424,-0.0628501886222437,779.2,0,15.8,15.8,795,8.08,786.92,0.010163522012578616,5.8,0.2646566164154104,0.01987421383647799,0.3599088838268793,0.020277207392197124,6.94,121.88274572567244,-0.5611390361619464,1.221666666666667,0.22803508501982758,0.34573627121083095,0.42380136986301364,1.1370967741935483,1082.2222222222224,1082.2222222222224,NA,NA,17.749430523917997,6.392124692370796,1116.1985815602836,293.6268656716418,15.244478884153427,6.455455291222313,0,0,-0.431,0.191,0.060599999999999994,0.11599999999999999,NA,NA,0.01614349775784753,0.0069843471369130175,0.005906480721903199,0.005783429040196882,0.242,0.5,0.00832,0.72,0.72,0.705,0.705,121.9,121.9,2.68,2.68,0.3525,-1.6999999999999993,3.76,0.931,13.307801418439716,-4.3385,-2.271000000000001,-3.971,44.6,50.47,43.9,51.620000000000005,0,0.657,0.332,0.45,1.0908949309624305,0.8512005699381777,1.8707999999999998,1.736111111111111,0,0.376,0.477,0.72,779.2,2.68,786.92,NA,0.9594,0.8703999999999998,52.57940000000001,3.109,0.019433969718653007,0.008462085888616237,253.1103248633001,0.409,25.509999999999998,1.8707999999999998,0.04851030727343446
"MoonBae Steel Co., Ltd. (KOSE:A008420)",KOSE:A008420,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.7391573429091467,0.06095312798519848,0.07005395212354046,NA,0.0182321,0.0432321,0.035882643,0.06983409433767143,0.015739919742754807,-0.020781956137796716,778.3,0,5.04,5.04,783.3399999999999,12,771.3399999999999,0.015319018561544159,3.350515463917526,0.06219151036525172,0.006433987795848546,0.06631578947368422,0.0064756520621868175,2.66,121.88274572567244,-0.22080243442191427,1.807088888888889,0.4049691346263318,0.2954299223578922,0.22735674676524953,31.90140845070423,126.34740259740259,126.34740259740259,NA,NA,10.24078947368421,7.213160333642261,170.2737306843267,157.73824130879345,11.172363847045188,7.148656163113993,0,0,0.166,0.172,-0.0417,-0.0174,NA,NA,0.08579387186629527,0.049052138199874716,0.057089898053753474,0.041983317886932346,0.242,0.2112676056338028,NA,6.16,6.16,4.53,4.53,107.9,107.9,4.89,4.89,3.5729577464788735,0.29999999999999716,-2.189,0.000999999999999987,-0.6123777988016399,5.760957746478874,8.048000000000002,8.347999999999999,71.8,72.83999999999999,76,69.04,0,0.997,0.44,0.45,1.2941235373921263,0.730286937220613,4.998700000000001,2.873333333333333,0,7.81,1.65,6.16,778.3,4.89,771.3399999999999,NA,0,4.53,69.04,4.89,0.08579387186629527,0.049052138199874716,157.73824130879345,0.085,122.56,4.998700000000001,0.052178496868476
Viet Nam - Italy Steel Joint Stock Company (HOSE:VIS),HOSE:VIS,Steel,Vietnam,Emerging Markets,Small Asia,0.7355468784984245,0.7824581676615919,0.11789110662934618,0.11724485927679557,NA,0.06450578,0.08950578000000001,0.0742897974,0.11399807483645821,0.0017142485298958926,-0.016280281361853458,765.6,0,62.6,62.6,828.2,0.454,827.7460000000001,0.0005481767688964018,2.159552845528455,0.6782231852654388,0.07558560734122192,2.1077441077441077,0.08176593521421108,1.04,121.88274572567244,-0.05734552722751668,0.8365111111111112,0.05477225575051661,0.267288608062521,0.5405777166437413,2.4958333333333336,239.25,239.25,NA,NA,25.77777777777778,4.662606577344702,138.18797996661104,81.95504950495051,9.358772584401784,5.041084043848966,0,0,NA,0.218,0.030600000000000002,-0.00911,NA,NA,0.11895910780669146,0.09771779347460476,0.019488428745432402,0.03647990255785628,0.22,0.030000000000000002,NA,3.2,3.2,5.99,5.99,164.2,164.2,10.1,10.1,5.8103,-18.200000000000017,35.28,0.149,6.097619744247286,-29.6187,-14.028999999999982,-32.229,26.9,59.46000000000001,29.7,88.446,0,0.122,0.893,0.45,0.5511553255351666,1.2935644111996887,7.608,3.0927777777777776,0,3.3,0.099,3.2,765.6,10.1,827.7460000000001,NA,0,5.99,88.446,10.1,0.11895910780669146,0.09771779347460476,81.95504950495051,4.109999999999999,39.480000000000004,7.608,0.1189437643637728
TienLen Steel Corporation Joint Stock Company (HOSE:TLH),HOSE:TLH,Steel,Vietnam,Emerging Markets,Small Asia,0.7355468784984245,0.7655845244144828,0.11789110662934618,0.11525560680152508,NA,0.06450578,0.08950578000000001,0.0742897974,0.11321753224401779,0.42945984035294654,0.1949445028034922,762.1,0,39.9,39.9,802,3.74,798.26,0.004663341645885287,3.7560096153846154,0.4096509240246406,0.04975062344139651,0.6939130434782609,0.052355333945676416,0.607,121.88274572567244,-0.0673658530469281,1.4931999999999999,0.03162277660168379,0.2732207898385479,0.35889872173058013,9.194139194139195,37.915422885572134,37.915422885572134,NA,NA,13.253913043478262,4.293521126760563,31.803187250996015,30.584674329501915,8.522955370489,4.497239436619719,0,0,0.5870000000000001,0.784,0.0981,0.0642,NA,NA,0.5447154471544716,0.30816203504751,0.11323943661971832,0.14140845070422536,0.22,0.14291666666666666,NA,20.1,20.1,25.1,25.1,177.5,177.5,26.1,26.1,21.51279166666667,-3.0999999999999943,22.442999999999998,0.497,1.066342311841598,-1.4272083333333292,0.259999999999998,-2.8399999999999963,36.9,69.80999999999999,57.5,93.66000000000001,0,0.072,1.89,0.45,NA,NA,NA,NA,0,24,3.43,20.1,762.1,26.1,798.26,NA,0,25.1,93.66000000000001,26.1,0.5447154471544716,0.30816203504751,30.584674329501915,1,NA,NA,NA
"Winhitech Co., Ltd. (KOSDAQ:A192390)",KOSDAQ:A192390,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.736749368024462,0.06095312798519848,0.06990717852220912,NA,0.0182321,0.0432321,0.035882643,0.06983395370690229,-0.037618021895703097,-0.04357012207314225,760.4,0,1.64,1.64,762.04,1.12,760.92,0.0014697391213059684,8.367139959432048,0.03929084810733109,0.002152117999055168,0.040897755610972565,0.0021567596002104155,5.08,121.88274572567244,NA,0.8968888888888888,0.15491933384829668,0.3075148776888689,0.337615988579586,26.47058823529412,567.4626865671642,567.4626865671642,NA,NA,18.962593516209473,14.186567164179104,563.6444444444444,315.73443983402484,18.732644017725256,14.196268656716416,0,0,-0.39,0.36200000000000004,0.0401,0.07440000000000001,NA,NA,0.03228915662650603,0.02626383163376004,0.025,0.025186567164179104,0.242,0.18484848484848485,0.0623,1.34,1.34,1.35,1.35,53.6,53.6,2.41,2.41,1.1004545454545456,0.4800000000000004,1.9489999999999996,2.6860000000000004,4.211895910780669,-3.534545454545454,-3.7750000000000004,-3.295,41.5,41.9,40.1,40.620000000000005,0,0.397,0.417,0.45,NA,NA,NA,NA,-1.14,1.65,0.305,1.34,760.4,2.41,760.92,-3.7750000000000004,0.38299999999999995,1.3286,41.00300000000001,2.5330000000000004,0.03148294057254733,0.025613374240955066,300.4026845637583,0.054,NA,NA,NA
MFO Spólka Akcyjna (WSE:MFO),WSE:MFO,Steel,Poland,Developed Europe,EU & Environs,0.7355468784984245,0.7401121897812156,0.0659544369201574,0.07381368273476474,NA,0.017296680000000002,0.04229668,0.030682011672000003,0.07348569608051506,0.18853199627758094,0.14176448911097642,750.4,0,5.75,5.75,756.15,4.48,751.67,0.005924750380215567,0.2868852459016394,0.2286282306163022,0.007604311313892747,0.2963917525773196,0.007662579957356077,7.99,78.90026990331205,NA,0.5643529411764706,0.1,0.2052,0.4801016088060965,38.94366197183099,176.56470588235294,176.56470588235294,NA,NA,38.680412371134025,12.241435562805872,135.9258589511754,124.65505804311773,36.36526366715046,12.262153344208809,0,0,0.439,0.332,0.13,0.11900000000000001,NA,NA,0.2623456790123457,0.21525018519149147,0.06933115823817293,0.09021207177814031,0.19,0.18854961832061068,0.2389,4.25,4.25,5.53,5.53,61.3,61.3,6.03,6.03,4.487320610687023,-0.32000000000000006,1.564,3.173,1.0556410853992335,-0.24967938931297695,-0.16700000000000004,-0.4870000000000001,16.2,20.847,19.4,20.669999999999998,0,0.171,0.525,0.51,NA,NA,NA,NA,0,5.24,0.988,4.25,750.4,6.03,751.67,NA,0,5.53,20.669999999999998,6.03,0.2623456790123457,0.21525018519149147,124.65505804311773,0.507,NA,NA,NA
Hai Kwang Enterprise Corporation (TSEC:2038),TSEC:2038,Steel,Taiwan,Emerging Markets,Small Asia,0.7355468784984245,0.767798990858423,0.06249199227287814,0.0729812886038482,NA,0.01448274,0.03948274,0.0327706742,0.07096360660568762,-0.027961883687936166,-0.08441504801799532,747.7,0,39.5,39.5,787.2,16.9,770.3000000000001,0.021468495934959347,0.5098493626882966,0.25336754329698524,0.05017784552845528,0.33934707903780065,0.05282867460211314,0.281,121.88274572567244,-0.1890221080871915,0.5335777777777777,0.19748417658131498,0.1324663092145436,0.21881390593047031,NA,214.85632183908046,214.85632183908046,NA,NA,6.423539518900344,5.089857045609258,NA,152.8373015873016,5.541726618705036,5.243703199455412,0,0,NA,-0.15,-0.262,-0.198,NA,NA,0.04501940491591203,-0.013451441412307702,0.023689584751531653,-0.0146358066712049,0.17,0.1524966261808367,NA,3.48,3.48,-2.15,-2.15,146.9,146.9,5.04,5.04,-1.822132253711201,29.099999999999994,-20.47,2.34,NA,16.3078677462888,-7.489999999999995,21.61,77.3,135.45999999999998,116.4,139,0,0.218,0.285,0.45,1.1841771459112105,1.103827751877588,6.034699999999999,4.286666666666667,0,7.41,1.13,3.48,747.7,5.04,770.3000000000001,NA,0.1772,-2.1342,139.1772,5.104,0.04512037089621205,-0.013335144786274403,150.92084639498432,7.1899999999999995,161.05,6.034699999999999,0.040224629228461914
Nippon Chutetsukan K.K. (TSE:5612),TSE:5612,Steel,Japan,Japan,Japan,0.7355468784984245,0.7499314627307714,0.06390261786991785,0.07292258369151303,NA,0.02062916,0.04562916,0.030544159704000002,0.0717196544689508,-0.03420961127067544,-0.034708205594098845,746.2,0,21.8,21.8,768,19.1,748.9,0.02486979166666667,2.545592705167173,0.17637540453074435,0.028385416666666666,0.21414538310412576,0.029214687751273116,1.47,145.01267872603594,-0.2937414087575478,1.2128809523809525,0.33166247903553997,0.30247618088041245,0.29968454258675076,43.7956204379562,215.66473988439307,196.88654353562006,NA,NA,7.330058939096268,5.969600000000001,124.81666666666666,55.88805970149254,7.166507177033493,5.9912,0.22569920844327174,0.001146341463414634,-0.215,-0.0695,0.00747,-0.00128,NA,NA,0.038712972420837585,0.03701144887485196,0.0315045719035744,0.04987531172069826,0.3306,0.32885906040268453,0.0886,3.46,3.79,6,6,125,120.3,13.2,13.4,4.026845637583893,0,0,-0.625,-0.1552083333333333,4.651845637583893,4.415,4.415,97.9,108.80000000000001,101.8,104.5,-0.8553999999999999,0.836,1.39,0.84,0.5187001282898798,0.9276882588931864,9.242,4.097555555555555,-0.8553999999999999,5.96,1.96,3.79,746.2,13.4,748.9,4.415,0.4804,6.0214,104.9804,13.354,0.03874145663160548,0.03698017259903217,56.0805751085817,0.625,117.79999999999998,9.242,0.08314889788574001
Bangsaphan Barmill Public Company Limited (SET:BSBM),SET:BSBM,Steel,Thailand,Emerging Markets,Small Asia,0.7355468784984245,0.7356552819072856,0.0765982482432751,0.08134990590501079,NA,0.030946940000000003,0.05594694,0.0464359602,0.08134347515646374,0.07119591894223973,0.06799298044244963,745.9,0.13741153866785671,0,0.13741153866785671,746.0374115386678,1.88,744.1574115386678,0.002519980862786206,1.6026490066225165,0.0025242114711911106,0.00018418853604734346,0.002530599238818724,0.0001842224677139787,0.043,121.88274572567244,-0.24552450046285224,1.565088888888889,0.27568097504180444,0.26160673578967014,0.32499999999999996,145.17241379310343,99.58611481975967,99.58611481975967,21.499999999999996,NA,13.736648250460405,10.841569767441861,87.3268634076787,76.80435664554318,14.158943329832214,10.816241446782962,0.33778371161548726,0.0033918755865397503,0.377,0.21600000000000003,-0.0235,0.046900000000000004,NA,0.184,0.15254582484725052,0.14933645559891337,0.10886627906976745,0.12385926878294228,0.2,0.13310185185185183,NA,7.49,7.49,8.42,8.521517692266428,68.8,68.8,9.56,9.689,7.3872879068374475,3.5999999999999996,4.33,0.065,0.594940938464321,2.992287906837447,-0.5049999999999999,3.0949999999999998,49.1,49.467411538667854,54.3,52.55741153866785,-2.53,0.601,0.914,0.45,0.8059346445700561,0.6987165951119161,3.1806,3.4271111111111114,-2.53,8.64,1.15,7.49,745.9,9.689,744.1574115386678,-0.5049999999999999,0,8.521517692266428,52.55741153866785,9.56,0.15254582484725052,0.14933645559891337,77.84073342454684,1.1400000000000006,47.480000000000004,3.1806,0.06358821067197626
Konsorcjum Stali S.A. (WSE:KST),WSE:KST,Steel,Poland,Developed Europe,EU & Environs,0.7355468784984245,0.7477891998323367,0.0659544369201574,0.07432001560991683,NA,0.02229668,0.04729668,0.034309011672000005,0.07351442492660307,0.057589532128776655,0.07439900720701256,744.6,0,15.3,15.3,759.9,3,756.9,0.0039478878799842085,0.13736263736263737,0.14883268482490272,0.020134228187919465,0.17485714285714288,0.02054794520547945,8.84,78.90026990331205,-0.08901923131350031,0.5472549019607843,0.05477225575051661,0.27167038852256237,0.3613650213284582,15.783898305084747,155.77405857740587,70.91428571428571,NA,NA,8.509714285714287,2.572020725388601,50.7986577181208,45.05357142857142,10.146112600536194,2.6145077720207253,0.20380952380952383,0.0028740263228579106,0.9129999999999999,0.0679,0.0641,-0.0368,NA,NA,0.13190954773869348,0.14791343213361563,0.03420195439739414,0.048534201954397393,0.19,0.18846153846153849,0.2904,4.78,10.5,14.9,14.9,289.5,307,9.82,16.8,12.091923076923077,15.54,-3.6999999999999997,3.02,-0.05623588536531058,12.771923076923077,-4.359999999999999,11.18,79.6,81.75,87.5,74.6,-2.14,0.124,0.594,0.51,0.5776135694193423,0.7818250996806838,6.597999999999999,4.015444444444444,-2.14,13,2.45,10.5,744.6,16.8,756.9,-4.359999999999999,0,14.9,74.6,9.82,0.13190954773869348,0.14791343213361563,77.07739307535641,1.9000000000000004,4.812,6.597999999999999,0.16617135949226816
Nippon Chuzo K.K. (TSE:5609),TSE:5609,Steel,Japan,Japan,Japan,0.7355468784984245,0.7413649500096803,0.06390261786991785,0.07237516110261935,NA,0.01562916,0.04062916,0.027197159704,0.0718475568153482,-0.07720477332353592,-0.07293302419863411,740.5,0,8.75,8.75,749.25,1.77,747.48,0.0023623623623623626,0.6822612085769981,0.09147935180345007,0.011678345011678345,0.10069044879171461,0.011816340310600946,0.93,145.01267872603594,-0.2979053053278829,1.3050000000000002,0.5385164807134504,0.23397612610308535,0.20493358633776093,NA,763.4020618556701,NA,NA,NA,8.521288837744533,7.494939271255061,NA,259.5416666666667,7.962079250106519,7.565587044534413,NA,0.0014548278190411883,-0.179,-0.213,-0.027999999999999997,-0.0741,NA,NA,-0.0048296122209165685,-0.00108546738328591,-0.0048409893992932855,-0.0012131919905771494,0.3306,0,-0.00438,0.97,-0.411,-0.103,-0.103,98.8,84.9,4.89,2.88,-0.103,0,0,-0.338,NA,0.23500000000000004,-0.07299999999999995,-0.07299999999999995,85.1,94.88999999999999,86.9,93.88000000000001,-1.0773,1.05,1.19,0.84,0.9141201172082221,0.9480950436283935,8.021799999999999,4.383444444444445,-1.0773,NA,NA,NA,NA,2.88,747.48,-0.07299999999999995,1.3691999999999998,-0.16559999999999997,95.24920000000002,5.31,-0.00547709473431002,-0.0017203550413882516,140.7683615819209,0.338,NA,8.021799999999999,NA
Malaysia Steel Works (KL) Bhd. (KLSE:MASTEEL),KLSE:MASTEEL,Steel,Malaysia,Emerging Markets,Small Asia,0.7355468784984245,0.796889242220526,0.07095574585511633,0.08154387054567588,NA,0.026361260000000004,0.051361260000000006,0.0426298458,0.07769596612112495,-0.043506563165302804,-0.04098533880629203,733.6,0,80.5,80.5,814.1,7.22,806.88,0.008868689350202677,2.301685162351007,0.39596655189375307,0.09888220120378331,0.6555374592833877,0.10973282442748092,0.193,121.88274572567244,-0.3162774614082708,1.6118666666666668,0.15811388300841897,0.3506333469594699,0.3654390934844193,2.5626666666666664,156.4179104477612,156.4179104477612,NA,NA,5.973941368078176,2.726124117428465,83.96253902185224,54.88979591836735,4.1150550795593634,2.9984392419175023,0,0,-0.0801,-0.028900000000000002,-0.042699999999999995,-0.00755,NA,NA,0.03803730738037308,0.03671062731483292,0.01742846525455221,0.03571163136380527,0.24,0.22861842105263155,0.0782,4.69,4.69,9.61,9.61,269.1,269.1,14.7,14.7,7.41297697368421,-2.78,-4.91,7.25,0.31566265594873855,5.07297697368421,5.130000000000001,2.3500000000000005,123.3,201.92999999999998,122.8,196.08,0,0.462,1.26,0.45,0.6983823995063813,0.7028505234547894,12.158000000000001,8.896666666666667,-0.08,6.08,1.39,4.69,733.6,14.7,806.88,5.130000000000001,0,9.61,196.08,14.7,0.03803730738037308,0.03671062731483292,54.88979591836735,5.09,139.56,12.158000000000001,0.07244666905017282
TCC Steel Corp. (KOSE:A002710),KOSE:A002710,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.8098250154162637,0.06095312798519848,0.07436136781028285,NA,0.0182321,0.0432321,0.035882643,0.06983774413882725,0.11931995087103583,-0.026235099476230442,729.6,0,97.2,97.2,826.8000000000001,7.41,819.3900000000001,0.008962264150943396,0.42857142857142855,0.5311475409836066,0.11756168359941944,1.132867132867133,0.13322368421052633,2.22,121.88274572567244,-0.2338095789003462,0.8117555555555556,0.15811388300841897,0.27397973647698837,0.24843423799582467,2.5346534653465347,51.74468085106383,51.74468085106383,NA,NA,8.503496503496503,1.9761646803900326,64.01484375000001,45.27016574585635,4.733348737796777,2.219366197183099,0,0,2.405,0.301,-0.039,-0.0288,NA,NA,0.1936813186813187,0.04360264466259681,0.03819068255687974,0.034669555796316365,0.242,0.3040609137055838,0.0876,14.1,14.1,12.8,12.8,369.2,369.2,18.1,18.1,8.908020304568527,45.20000000000002,1.0930000000000017,2.4240000000000004,0.39481275072939487,5.391020304568525,-34.61700000000002,10.582999999999997,72.8,204.29999999999998,85.8,173.11,0,0.361,0.374,0.45,1.0236020856127561,0.6395582132039318,10.7974,0.4155555555555554,0,19.7,5.99,14.1,729.6,18.1,819.3900000000001,NA,0,12.8,173.11,18.1,0.1936813186813187,0.04360264466259681,45.27016574585635,0.716,222.4,10.7974,0.05459988369447043
"Dongil Steel Mfg. Co.,Ltd. (KOSE:A002690)",KOSE:A002690,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.7360055013709967,0.06095312798519848,0.06986183752287654,NA,0.0132321,0.038232100000000005,0.031732643000000005,0.069830499132567,-0.03365652129922851,-0.03173141942288254,728.2,0,0.599,0.599,728.7990000000001,5.67,723.1290000000001,0.007779922859389213,1.8,0.0054753699759595605,0.0008219001398190721,0.005505514705882353,0.0008225762153254599,3.11,121.88274572567244,NA,0.9209333333333334,0.08366600265340755,0.18071856573136033,0.1987767584097859,4620,184.35443037974684,184.35443037974684,NA,NA,6.693014705882353,9.252858958068614,156.5214285714286,100.85481171548119,6.97132913649992,9.188424396442187,0.0630379746835443,0.00034193902773963197,0.0834,0.325,-0.0866,-0.087,NA,NA,0.03620531622364803,0.038099079709684465,0.05019059720457433,0.058703939008894535,0.242,0.2213438735177866,NA,3.95,3.95,4.62,4.62,78.7,78.7,7.17,7.17,3.597391304347826,-0.3900000000000001,-2.295,5.737,0.9568044476673919,0.1553913043478259,0.8980000000000001,0.508,109.1,94.42199999999998,108.8,103.729,-0.249,0.126,NA,0.45,0.4873693744215763,0.42305647291835224,4.394,2.9977777777777774,-0.249,5.06,1.12,3.95,728.2,7.17,723.1290000000001,0.8980000000000001,0,4.62,103.729,7.17,0.03620531622364803,0.038099079709684465,100.85481171548119,0.023,79.829,4.394,0.04787587574499613
"Hokuetsu Metal Co., Ltd. (TSE:5446)",TSE:5446,Steel,Japan,Japan,Japan,0.7355468784984245,0.7390208603071793,0.06390261786991785,0.07222536763410763,NA,0.01562916,0.04062916,0.027197159704,0.07190989426301335,-0.05163952548601975,-0.04651763297438993,725,0.1152808321638717,5,5.115280832163871,730.1152808321639,28,702.1152808321639,0.03835010817481648,0.06527415143603132,0.03871831327870546,0.00700612761635892,0.04027780182806198,0.007055559768501892,12.1,145.01267872603594,-0.027841776459455625,0.6730238095238095,0.3178049716414141,0.18879503265826578,0.13009708737864084,53.76623376623376,123.29931972789116,286.56126482213443,NA,NA,5.708661417322834,4.178674351585014,168.82057294578632,66.60171512352152,6.743633357374208,4.046773952923135,0.7463201581027669,0.0026044,0.336,NA,-0.053399999999999996,-0.0425,NA,NA,0.020585842148087875,0.025392261288623413,0.017175831636116766,0.028234513466172603,0.3306,0.3863080684596577,0.1274,5.88,2.53,4.14,4.158943833567225,173.5,147.3,16,10.542,2.552310274389666,0,0,-0.471,-0.18453869215122373,3.023310274389666,3.001,3.001,122.9,100.51528083216388,127,104.11528083216388,-1.88819,0.5,0.698,0.84,0.9347432902210107,0.9988801651346864,8.41,3.9106666666666663,-1.88819,4.09,1.58,2.53,725,10.542,702.1152808321639,3.001,0.12980000000000003,4.064343833567225,104.24508083216388,16.026,0.01979520408876548,0.024782681846372393,43.8110121572547,0.471,110.2,8.41,0.07848250453579277
Equatorial Resources Limited (ASX:EQX),ASX:EQX,Steel,Australia,"Australia, NZ and Canada",Australia & NZ,0.7355468784984245,0.7355468784984245,0.0539,0.06464597675106509,NA,0.0125,0.037500000000000006,0.026250000000000002,0.06464597675106509,-0.0587485408536292,0.10085402324893492,720.1,0,0,0,720.1,29.5,690.6,0.04096653242605194,0.3215434083601286,0,0,0,0,0.372,5.806403627311504,-0.28028984547892183,0.5102872340425532,0.17606816861659008,0.3271460165263093,0.3333333333333333,NA,NA,3913.5869565217395,NA,NA,23.080128205128208,825.802752293578,2086.404833836858,NA,406.23529411764724,791.9724770642202,0,0,NA,NA,-0.184,-0.149,NA,NA,0.005897435897435898,0.1655,0.2119815668202765,0.38133640552995396,0.3,0,1.1748,-0.617,0.184,0.331,0.331,0.872,0.868,-0.511,-0.155,0.331,0,0.585,0,1.767371601208459,-0.25399999999999995,-0.40099999999999997,-0.40099999999999997,31.2,2,31.2,1.6999999999999993,0,0.48,0.479,0.9400000000000001,1.272817647654961,0.9534786135171975,-10.4254,-8.759333333333334,0,0.184,NA,0.184,720.1,NA,NA,NA,0,0.331,1.6999999999999993,-0.511,0.005897435897435898,0.1655,NA,-0.486,1.181,-10.4254,-7.237348143005902
Choo Bee Metal Industries Berhad (KLSE:CHOOBEE),KLSE:CHOOBEE,Steel,Malaysia,Emerging Markets,Small Asia,0.7355468784984245,0.7355468784984245,0.07095574585511633,0.07719127737525833,NA,0.02136126,0.04636126,0.0384798458,0.07719127737525833,-0.02231079928760893,-0.0274963515728354,719.5,0,0,0,719.5,20.7,698.8,0.02876997915218902,0.2777777777777778,0,0,0,0,0.424,121.88274572567244,-0.08385439290270041,0.7298888888888889,0.15165750888103102,0.21680429965253475,0.2502994011976048,3110,130.58076225045372,130.58076225045372,NA,NA,7.137896825396826,8.731796116504853,112.34726688102893,90.16774193548386,8.724094881398253,8.480582524271844,0.1764065335753176,0.0013509381514940932,0.033,0.00575,-0.0764,-0.038,NA,NA,0.0548804780876494,0.04969492580242293,0.06686893203883494,0.07548543689320387,0.24,0.2574123989218329,0.18780000000000002,5.51,5.51,6.22,6.22,82.4,82.4,7.75,7.75,4.618894878706199,0.44500000000000006,-9.252,2.5900000000000003,-1.442336354246299,11.2808948787062,11.727,12.172,100.4,92.94500000000001,100.8,80.1,-0.972,0.274,0.439,0.45,0.48988466282958487,0.3672235487023694,9.410599999999999,6.390000000000001,-0.973,7.42,1.91,5.51,719.5,7.75,698.8,11.727,0,6.22,80.1,7.75,0.0548804780876494,0.04969492580242293,90.16774193548386,1.56,105.139,9.410599999999999,0.1016049536004837
Sathavahana Ispat Limited (BSE:526093),BSE:526093,Steel,India,Emerging Markets,India,0.7355468784984245,0.7840496041394899,0.08519024051615323,0.09179337435323787,NA,0.03792968,0.06292968,0.041149717752,0.08715416212566848,-0.12826396258853198,0.027399828484660146,712,0,71.8,71.8,783.8,0,783.8,0,0.13261296660117877,0.7379239465570401,0.09160500127583568,2.8156862745098037,0.10084269662921348,0.906,121.88274572567244,-0.22736389978806293,1.9338666666666666,0.11832159566199232,0.43812796565126294,0.40488656195462475,0.8299319727891157,NA,NA,NA,NA,27.92156862745098,4.002248454187746,64.24590163934427,36.798122065727696,8.055498458376157,4.405845980888139,NA,0,NA,NA,0.0688,0.129,NA,NA,-0.036470588235294116,0.11455399061032863,-0.005194494314781568,0.07301017354877319,0.3461,0,0.10830000000000001,-5.18,-0.868,12.2,12.2,177.9,167.1,15.8,21.3,12.2,0,0,-5.09,-0.4172131147540984,17.29,4.2219999999999995,4.2219999999999995,23.8,106.5,25.5,97.3,0,0.432,1.76,0.45,0.5243159630818643,1.162642691772264,10.642999999999997,1.5266666666666668,0,NA,NA,NA,NA,21.3,783.8,NA,0,12.2,97.3,15.8,-0.036470588235294116,0.11455399061032863,49.60759493670886,5.09,42.24,10.642999999999997,0.15254407338397588
