Company Name,Exchange:Ticker,Industry Classifications,Market Cap Class,Enterprise Value,Market Cap,Invested Capital,PE,PBV,EV/EBITDAR,EV/EBITDA,EV/EBIT,EV/Sales,EV/Invested Capital,ROE,ROIC,R&D/Sales,Operating Margin adjusted for R&D,Dividend Payout Rate,(Dividends + Buybacks)/ Net Income,Revenue Growth Rate (last 5 years),Expcted growth in EPS,Operating Margin,R&D Effect on Earnings,EBITDAR
Xenon Pharmaceuticals Inc. (NasdaqGM:XENE),NasdaqGM:XENE,Biotechnology (Primary),3,37.2,121.2,-11.200000000000003,49.876543209876544,1.664835164835165,2.852760736196319,10.21978021978022,13.478260869565219,1.4252873563218391,NA,0.033379120879120885,NA,0.36015325670498083,0.39750957854406127,0,0,NA,NA,0.1057471264367816,7.615,13.040000000000001
"GlycoMimetics, Inc. (NasdaqGM:GLYC)",NasdaqGM:GLYC,Biotechnology (Primary),3,72.2,127.4,-4.400000000000006,NA,2.507874015748032,5.640625000000001,NA,NA,3.6100000000000003,NA,-0.2106299212598425,NA,1.17,0.3872999999999999,NA,NA,NA,NA,-0.54,18.546,12.799999999999999
"Nivalis Therapeutics, Inc. (NasdaqGM:NVLS)",NasdaqGM:NVLS,Biotechnology (Primary),3,100.10000000000001,127.9,-1.6999999999999993,NA,4.900383141762452,NA,NA,NA,NA,NA,-0.7547892720306513,NA,NA,NA,NA,NA,NA,NA,NA,10.370000000000001,-5.1
"Juniper Pharmaceuticals, Inc. (NasdaqGS:JNP)",NasdaqGS:JNP,Pharmaceuticals (Primary),3,115.42999999999999,128.7,28.13,57.713004484304925,3.108695652173913,12.92609182530795,24.301052631578944,43.07089552238806,3.094638069705094,4.1034482758620685,0.05386473429951691,0.09527195165303946,0.11206434316353887,0.06132975871313673,0,0,0.025099999999999997,NA,0.07184986595174264,-0.3924000000000003,8.93
"Bio-Path Holdings, Inc. (NasdaqCM:BPTH)",NasdaqCM:BPTH,Pharmaceuticals (Primary),3,115.4,129.3,1,NA,8.677852348993289,NA,NA,NA,NA,115.4,-0.3523489932885906,NA,NA,NA,NA,NA,NA,NA,NA,1.5576,-2.75
Helix Biopharma Corp. (TSX:HBP),TSX:HBP,Biotechnology (Primary),3,124.08000000000001,129.3,0.03000000000000025,NA,24.62857142857143,NA,NA,NA,NA,4135.999999999966,-1.2780952380952382,NA,NA,NA,NA,NA,NA,NA,NA,-2.2189999999999994,-2.8899999999999997
"EPIRUS Biopharmaceuticals, Inc. (NasdaqCM:EPRS)",NasdaqCM:EPRS,Biotechnology (Primary),3,116.58000000000001,130.8,18.18,NA,4.037037037037037,NA,NA,NA,1575.4054054054056,6.412541254125413,-1.4537037037037037,NA,266.2162162162162,-253.86486486486484,NA,NA,NA,NA,-470.27027027027026,16.014,-14.7
Resverlogix Corp. (TSX:RVX),TSX:RVX,Biotechnology (Primary),3,187.10000000000002,130.8,-17.400000000000002,NA,NA,NA,NA,NA,NA,NA,0.30257801899592945,NA,NA,NA,NA,NA,NA,NA,NA,-6.9689999999999985,-4.320000000000001
"TRACON Pharmaceuticals, Inc. (NasdaqGM:TCON)",NasdaqGM:TCON,Biotechnology (Primary),3,105.93,132,-8.370000000000001,NA,7.457627118644068,NA,NA,NA,14.124,NA,-0.6440677966101696,NA,0.4986666666666667,-0.9757333333333332,NA,NA,NA,NA,-1.3866666666666667,3.0820000000000003,-6.5600000000000005
Merus Labs International Inc. (TSX:MSL),TSX:MSL,Pharmaceuticals (Primary),3,189,132,159.5,NA,1.2878048780487805,9.593908629441625,9.593908629441625,81.81818181818181,6.077170418006431,1.1849529780564263,-0.032878048780487806,0.014482758620689656,0,0.0742347266881029,NA,NA,NA,0.20800000000000002,0.07427652733118971,-0.0013,19.7
ESSA Pharma Inc. (TSX:EPI),TSX:EPI,Biotechnology (Primary),3,129.59,133.3,-1.73,NA,67.32323232323233,NA,NA,NA,NA,NA,-5.151515151515151,NA,NA,NA,NA,NA,NA,NA,NA,4.9277999999999995,-3.71
"Fate Therapeutics, Inc. (NasdaqGM:FATE)",NasdaqGM:FATE,Biotechnology (Primary),3,103.9,133.4,-1.1999999999999957,NA,4.713780918727915,NA,NA,NA,315.80547112462006,NA,-1.0070671378091873,NA,0,-80.54711246200607,NA,NA,NA,NA,-80.54711246200607,0,-25.9
"Minerva Neurosciences, Inc. (NasdaqGM:NERV)",NasdaqGM:NERV,Biotechnology (Primary),3,115.19999999999999,133.7,33,NA,2.596116504854369,NA,NA,NA,NA,3.4909090909090907,-0.9184466019417475,NA,NA,NA,NA,NA,NA,NA,NA,31.724900000000005,-10.599999999999994
Nymox Pharmaceutical Corporation (NasdaqCM:NYMX),NasdaqCM:NYMX,Biotechnology (Primary),3,133.987,133.9,-3.693,NA,NA,NA,NA,NA,32.679756097560976,NA,6.058201058201058,NA,0.6341463414634148,-6.151707317073171,NA,NA,0.474,NA,-5.609756097560976,-2.222,-20.299999999999997
Tonix Pharmaceuticals Holding Corp (NasdaqGM:TNXP),NasdaqGM:TNXP,Biotechnology (Primary),3,95.99999999999999,134.2,-2.1000000000000014,NA,3.717451523545706,NA,NA,NA,NA,NA,-1.0498614958448753,NA,NA,NA,NA,NA,NA,NA,NA,23.9394,-11.099999999999998
"Fortress Biotech, Inc. (NasdaqCM:FBIO)",NasdaqCM:FBIO,Biotechnology (Primary),3,79.10000000000001,134.9,14.700000000000003,NA,1.9134751773049645,NA,NA,NA,158.20000000000002,5.3809523809523805,-0.375886524822695,NA,32.4,-40.308,NA,NA,NA,NA,-58,8.846,-12.7
Abeona Therapeutics Inc. (NasdaqCM:ABEO),NasdaqCM:ABEO,Biotechnology (Primary),3,125.20000000000002,136.3,-6.279999999999999,NA,28.278008298755186,NA,NA,NA,123.96039603960398,NA,-4.045643153526971,NA,1.1584158415841583,-8.138316831683168,NA,NA,0.17300000000000001,NA,-7.158415841584159,-0.9896999999999996,-5.8
"Genocea Biosciences, Inc. (NasdaqGM:GNCA)",NasdaqGM:GNCA,Biotechnology (Primary),3,105.5,141.1,-3.1000000000000014,NA,4.341538461538462,NA,NA,NA,193.93382352941174,NA,-1.3292307692307692,NA,0,-76.65441176470588,NA,NA,NA,NA,-76.65441176470588,0,-41
ArQule Inc. (NasdaqGM:ARQL),NasdaqGM:ARQL,Biotechnology (Primary),3,87.3,146.5,-18.700000000000003,NA,3.617283950617284,NA,NA,NA,7.591304347826087,NA,-0.4567901234567901,NA,0,-1.6956521739130435,NA,NA,-0.158,NA,-1.6956521739130435,0,-19.2
"Mirna Therapeutics, Inc. (NasdaqGM:MIRN)",NasdaqGM:MIRN,Biotechnology (Primary),3,137.58,146.9,-1.9900000000000002,NA,20.040927694406548,NA,NA,NA,NA,NA,-2.7012278308321966,NA,NA,NA,NA,NA,NA,NA,NA,12.338999999999999,-3.6000000000000014
"TrovaGene, Inc. (NasdaqCM:TROV)",NasdaqCM:TROV,Biotechnology (Primary),3,135.1,147.4,-3.9499999999999993,NA,17.652694610778443,NA,NA,NA,465.86206896551727,NA,-3.281437125748503,NA,0,-69.73862068965518,NA,NA,NA,NA,-68.62068965517241,-0.3242,-19.6
"Alimera Sciences, Inc. (NasdaqGM:ALIM)",NasdaqGM:ALIM,Pharmaceuticals (Primary),3,105.7,148.3,6.8999999999999915,NA,2.9959595959595964,NA,NA,NA,7.60431654676259,15.318840579710164,-0.7010101010101011,NA,0.9928057553956835,-2.801438848920863,NA,NA,NA,NA,-2.899280575539568,1.360000000000003,-24.7
Telesta Therapeutics Inc. (TSX:TST),TSX:TST,Biotechnology (Primary),3,158.29999999999998,151.6,2.1100000000000003,NA,NA,NA,NA,NA,NA,75.02369668246443,2.766884531590414,NA,NA,NA,NA,NA,NA,NA,NA,-3.4299999999999997,-3.3200000000000003
GTX Inc. (NasdaqCM:GTXI),NasdaqCM:GTXI,Biotechnology (Primary),3,105.10000000000001,154.4,-31.499999999999996,NA,8.674157303370787,NA,NA,NA,NA,NA,-1.6853932584269662,NA,NA,NA,NA,NA,NA,NA,NA,0,-21.1
QLT Inc. (TSX:QLT),TSX:QLT,Biotechnology (Primary),3,-1.4000000000000057,154.5,0.5999999999999943,NA,0.987220447284345,NA,NA,NA,NA,NA,-0.021533546325878596,NA,NA,NA,NA,NA,NA,NA,NA,-4.476000000000001,-16.83
Strongbridge Biopharma plc (NasdaqGS:SBBP),NasdaqGS:SBBP,Biotechnology (Primary),3,138.7,154.7,3.6000000000000014,NA,7.8928571428571415,NA,NA,NA,NA,38.52777777777776,-1.3979591836734693,NA,NA,NA,NA,NA,NA,NA,NA,11.948,-12.5
VIVUS Inc. (NasdaqGS:VVUS),NasdaqGS:VVUS,Pharmaceuticals (Primary),3,83.19999999999999,155,10.699999999999989,NA,1.878787878787879,NA,NA,NA,0.7509025270758122,7.775700934579446,-1.286060606060606,NA,0.08104693140794224,-0.5987364620938628,NA,NA,NA,NA,-0.37815884476534295,-24.439999999999994,-31.419999999999998
Protalex Inc. (OTCPK:PRTX),OTCPK:PRTX,Biotechnology (Primary),3,168.072,156.5,-1.0279999999999996,NA,NA,NA,NA,NA,NA,NA,0.8809523809523809,NA,NA,NA,NA,NA,NA,NA,NA,-0.6469999999999998,-7.789999999999999
"Calithera Biosciences, Inc. (NasdaqGS:CALA)",NasdaqGS:CALA,Biotechnology (Primary),3,57.400000000000006,159.4,-1.5999999999999943,NA,1.5876494023904382,NA,NA,NA,NA,NA,-0.27589641434262946,NA,NA,NA,NA,NA,NA,0.75,NA,16.714,-7.399999999999999
"Assembly Biosciences, Inc. (NasdaqCM:ASMB)",NasdaqCM:ASMB,Pharmaceuticals (Primary),3,130.4,159.5,29.5,NA,2.7218430034129693,NA,NA,NA,NA,4.420338983050848,-0.5341296928327645,NA,NA,NA,NA,NA,NA,NA,NA,7.073,-16
"Stemline Therapeutics, Inc. (NasdaqCM:STML)",NasdaqCM:STML,Biotechnology (Primary),3,106.20000000000002,160.3,1.2999999999999972,NA,2.893501805054152,NA,NA,NA,243.57798165137618,81.69230769230788,-0.5703971119133574,NA,6.674311926605505,-68.70022935779816,NA,NA,NA,NA,-72.93577981651376,1.8467000000000002,-28.79
Cardiome Pharma Corp. (TSX:COM),TSX:COM,Pharmaceuticals (Primary),3,163.9,164.6,16.400000000000002,NA,9.625730994152045,NA,NA,NA,6.303846153846154,9.993902439024389,-1.2923976608187133,NA,0.13384615384615384,-0.6628192307692308,NA,NA,-0.19699999999999998,NA,-0.7692307692307693,2.7667,-14.32
"Corium International, Inc. (NasdaqGM:CORI)",NasdaqGM:CORI,Pharmaceuticals (Primary),3,178.1,174.6,15.300000000000004,NA,14.796610169491524,NA,NA,NA,4.1709601873536295,11.64052287581699,-2.2203389830508473,NA,0.3583138173302108,-0.1264871194379391,NA,NA,NA,NA,-0.44730679156908665,13.699000000000002,-1.0999999999999979
XOMA Corporation (NasdaqGM:XOMA),NasdaqGM:XOMA,Biotechnology (Primary),3,133.79999999999998,176.7,-39.800000000000004,NA,56.99999999999999,NA,NA,NA,9.10204081632653,NA,-21.67741935483871,NA,3.5918367346938775,-4.896598639455783,NA,NA,-0.251,NA,-5.741496598639457,12.419999999999995,-29.799999999999997
"Agile Therapeutics, Inc. (NasdaqGM:AGRX)",NasdaqGM:AGRX,Pharmaceuticals (Primary),3,155.90000000000003,181.3,10.599999999999994,NA,5.036111111111111,NA,NA,NA,NA,14.707547169811331,-0.8388888888888889,NA,NA,NA,NA,NA,NA,NA,NA,17.105,-6.399999999999999
"Ampio Pharmaceuticals, Inc. (AMEX:AMPE)",AMEX:AMPE,Pharmaceuticals (Primary),3,134.8,185.1,15.200000000000003,NA,2.8259541984732826,NA,NA,NA,541.3654618473896,8.868421052631579,-0.516030534351145,NA,88.35341365461848,-75.99598393574298,NA,NA,NA,NA,-140.56224899598394,16.076999999999998,-12.200000000000003
"Tobira Therapeutics, Inc. (NasdaqCM:TBRA)",NasdaqCM:TBRA,Biotechnology (Primary),3,224.11999999999998,185.7,-6.479999999999997,NA,NA,NA,NA,NA,NA,NA,0.6993318485523385,NA,NA,NA,NA,NA,NA,NA,NA,15.87,-7.100000000000001
"Fibrocell Science, Inc. (NasdaqCM:FCSC)",NasdaqCM:FCSC,Biotechnology (Primary),3,150.3,187.8,-7.100000000000001,NA,6.177631578947369,NA,NA,NA,369.2874692874693,NA,-0.8125,NA,31.941031941031945,-57.6928746928747,NA,NA,-0.153,NA,-65.35626535626537,3.1189999999999998,-13.399999999999999
"Pernix Therapeutics Holdings, Inc. (NasdaqGM:PTX)",NasdaqGM:PTX,Pharmaceuticals (Primary),3,445.40000000000003,188,341,NA,2.248803827751196,10.360548964875555,11.751978891820581,NA,2.679903730445247,1.306158357771261,-0.9019138755980862,NA,0.030625752105896513,-0.1674915764139591,NA,NA,0.434,NA,-0.190734055354994,3.8629,42.989999999999995
"Elite Pharmaceuticals, Inc. (OTCPK:ELTP)",OTCPK:ELTP,Pharmaceuticals (Primary),3,184.82,188.6,-3.5109999999999997,3.817813765182186,701.1152416356877,45.634567901234576,NA,NA,16.95596330275229,NA,183.6431226765799,NA,1.201834862385321,-0.034229357798165216,0,0,0.266,NA,-0.8779816513761468,9.1969,4.049999999999999
Cellceutix Corporation (OTCPK:CTIX),OTCPK:CTIX,Biotechnology (Primary),3,182.71,189.1,0.629999999999999,NA,26.93732193732194,NA,NA,NA,NA,290.01587301587347,-1.8660968660968662,NA,NA,NA,NA,NA,NA,NA,NA,8.6211,-2.0999999999999996
CytRx Corporation (NasdaqCM:CYTR),NasdaqCM:CYTR,Biotechnology (Primary),3,111.7,189.5,-9.899999999999991,NA,2.7908689248895433,NA,NA,NA,1117,NA,-0.7113402061855669,NA,417.99999999999994,-287.44,NA,NA,-0.573,NA,-560,27.255999999999997,-14
"Ocata Therapeutics, Inc. (NasdaqGM:OCAT)",NasdaqGM:OCAT,Biotechnology (Primary),3,185.58,190,-7.16,NA,NA,NA,NA,NA,1174.5569620253166,NA,9.051094890510948,NA,74.0506329113924,-132.7721518987342,NA,NA,-0.34299999999999997,NA,-155.0632911392405,3.5220000000000002,-12.600000000000001
"Asterias Biotherapeutics, Inc. (AMEX:AST)",AMEX:AST,Biotechnology (Primary),3,173.878,191,15.478000000000002,NA,5.858895705521472,102.28117647058816,NA,NA,64.63866171003717,11.233880346297969,-0.3558282208588957,NA,5.687732342007435,-1.993308550185873,NA,NA,NA,NA,-7.026022304832713,13.538,1.700000000000001
"AcelRx Pharmaceuticals, Inc. (NasdaqGM:ACRX)",NasdaqGM:ACRX,Pharmaceuticals (Primary),3,143.9,194.4,-3.8000000000000114,NA,4.162740899357601,NA,NA,NA,8.084269662921349,NA,-0.5931477516059956,NA,0,-1.5506179775280897,NA,NA,NA,NA,-1.3146067415730336,-4.2010000000000005,-21.5
Cynapsus Therapeutics Inc. (TSX:CTH),TSX:CTH,Pharmaceuticals (Primary),3,179.70000000000002,194.8,-1.6999999999999993,NA,14.537313432835822,NA,NA,NA,NA,NA,-1.3656716417910448,NA,NA,NA,NA,NA,NA,NA,NA,11.6554,-7.499999999999998
"Cidara Therapeutics, Inc. (NasdaqGM:CDTX)",NasdaqGM:CDTX,Biotechnology (Primary),3,175.2,198,-1.6999999999999993,NA,9.38388625592417,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,13.8468,-6.200000000000001
POZEN Inc. (NasdaqGS:POZN),NasdaqGS:POZN,Pharmaceuticals (Primary),3,155.39999999999998,198.7,3.4000000000000057,NA,4.254817987152034,11.392961876832844,18.566308243727597,18.61077844311377,5.755555555555555,45.705882352941096,-0.05438972162740899,2.455882352941172,0.19518518518518516,-0.07922222222222226,NA,NA,-0.128,NA,0.30925925925925923,-10.489,13.639999999999999
Canopy Growth Corporation (TSXV:CGC),TSXV:CGC,Pharmaceuticals (Primary),3,183.80999999999997,199.2,17.310000000000002,NA,6.091743119266054,NA,NA,NA,67.0839416058394,10.618717504332754,-0.12996941896024464,NA,0.05620437956204379,-0.9999270072992699,NA,NA,NA,NA,-1.0510948905109487,0.1402,-2.146
"Flex Pharma, Inc. (NasdaqGM:FLKS)",NasdaqGM:FLKS,Pharmaceuticals (Primary),3,170.79999999999998,204.7,0.6000000000000014,NA,5.933333333333333,NA,NA,NA,NA,284.66666666666595,-0.5913043478260869,NA,NA,NA,NA,NA,NA,NA,NA,9.189,-10.729999999999999
Acucela Inc. (TSE:4589),TSE:4589,Pharmaceuticals (Primary),3,108.39999999999999,212.2,80.60000000000001,NA,1.150759219088937,NA,NA,NA,3.5894039735099335,1.344913151364764,-0.08568329718004339,NA,0.043046357615894044,-0.39493377483443715,NA,NA,NA,NA,-0.40728476821192056,0.3729999999999999,-10.5
Heska Corporation (NasdaqCM:HSKA),NasdaqCM:HSKA,Pharmaceuticals (Primary),3,207.808,213,63.608000000000004,67.83439490445859,3.0959302325581395,19.660170293282874,22.810976948408342,41.98141414141414,2.2368998923573735,3.267010438938498,0.04563953488372093,0.07782039994969187,0.01571582346609257,0.046719052744886976,0,0,0.0592,0.251,0.053283100107642624,-0.6097999999999999,10.57
Synthetic Biologics Inc. (AMEX:SYN),AMEX:SYN,Biotechnology (Primary),3,199.5,217,-7.9399999999999995,NA,22.698744769874477,NA,NA,NA,NA,NA,-3.9121338912133887,NA,NA,NA,NA,NA,NA,NA,NA,17.5235,-7
"Endocyte, Inc. (NasdaqGS:ECYT)",NasdaqGS:ECYT,Pharmaceuticals (Primary),3,92.30000000000001,217.4,79.9,NA,1.0604878048780488,NA,NA,NA,23.426395939086298,1.1551939924906134,-0.17170731707317075,NA,0,-8.891675126903554,NA,NA,0.056100000000000004,NA,-8.883248730964468,-0.0332,-34.1
Lipocine Inc. (NasdaqCM:LPCN),NasdaqCM:LPCN,Pharmaceuticals (Primary),3,192.70000000000002,220.4,-1.3000000000000007,NA,8.34848484848485,NA,NA,NA,NA,NA,-0.5795454545454546,NA,NA,NA,NA,NA,NA,NA,NA,1.5940000000000003,-12.81
Egalet Corporation (NasdaqGM:EGLT),NasdaqGM:EGLT,Pharmaceuticals (Primary),3,171.2,223.9,-8.400000000000006,NA,5.054176072234763,NA,NA,NA,58.630136986301366,NA,-1.182844243792325,NA,9.45205479452055,-9.29486301369863,NA,NA,NA,NA,-17.465753424657535,23.859,-21.6
"Neos Therapeutics, Inc. (NasdaqGM:NEOS)",NasdaqGM:NEOS,Pharmaceuticals (Primary),3,238.6,230.1,21.7,NA,17.431818181818183,NA,NA,NA,102.8448275862069,10.995391705069125,-1.696969696969697,NA,5,-4.550431034482759,NA,NA,NA,NA,-8.663793103448278,9.543,-6.200000000000001
"Avalanche Biotechnologies, Inc. (NasdaqGM:AAVL)",NasdaqGM:AAVL,Biotechnology (Primary),3,73,232.4,-9.900000000000006,NA,1.554515050167224,NA,NA,NA,89.79089790897909,NA,-0.2535117056856187,NA,0,-46.494464944649444,NA,NA,NA,NA,-46.494464944649444,0,-37.4
"T2 Biosystems, Inc. (NasdaqGM:TTOO)",NasdaqGM:TTOO,Biotechnology (Primary),3,180.7,233.5,0.20000000000000284,NA,4.40566037735849,NA,NA,NA,94.11458333333333,903.4999999999872,-0.7981132075471697,NA,2.1614583333333335,-19.036458333333336,NA,NA,NA,NA,-21.197916666666668,4.15,-35.25
Applied Genetic Technologies Corporation (NasdaqGM:AGTC),NasdaqGM:AGTC,Biotechnology (Primary),3,172.9,234.5,23.9,NA,2.742690058479532,NA,NA,NA,73.57446808510639,7.234309623430963,-0.28421052631578947,NA,0,-10.425531914893616,NA,NA,NA,NA,-10.425531914893616,0,-24.2
"Dicerna Pharmaceuticals, Inc. (NasdaqGS:DRNA)",NasdaqGS:DRNA,Biotechnology (Primary),3,138.70000000000002,234.8,2.200000000000003,NA,2.3886063072227874,NA,NA,NA,753.8043478260871,63.04545454545447,-0.5696846388606307,NA,0,-305.4347826086957,NA,NA,NA,NA,-305.4347826086957,0,-55.4
Proteon Therapeutics Inc (NasdaqGM:PRTO),NasdaqGM:PRTO,Biotechnology (Primary),3,154.4,238,-1.0999999999999943,NA,2.8848484848484848,NA,NA,NA,52.33898305084745,NA,-0.09212121212121212,NA,3.1762711864406774,-1.6823728813559322,NA,NA,NA,NA,-4.305084745762711,7.736999999999999,-3.33
"Ocular Therapeutix, Inc. (NasdaqGM:OCUL)",NasdaqGM:OCUL,Pharmaceuticals (Primary),3,178.60000000000002,238.5,-1.1999999999999886,NA,4.063032367972743,NA,NA,NA,116.73202614379086,NA,-0.5587734241908006,NA,0,-20.326797385620914,NA,NA,NA,NA,-20.326797385620914,0,-30.4
"Peregrine Pharmaceuticals, Inc. (NasdaqCM:PPHM)",NasdaqCM:PPHM,Biotechnology (Primary),3,174.1,242.1,-9,NA,4.103389830508474,NA,NA,NA,5.616129032258065,NA,-0.864406779661017,NA,1.506451612903226,-0.9199999999999998,NA,NA,0.0487,NA,-1.6483870967741936,22.580000000000005,-3.3999999999999986
DURECT Corporation (NasdaqGM:DRRX),NasdaqGM:DRRX,Pharmaceuticals (Primary),3,230.5,243.4,5.599999999999994,NA,13.156756756756756,NA,NA,NA,12.664835164835166,41.16071428571433,-1.2324324324324325,NA,0.03510989010989011,-1.1022527472527472,NA,NA,-0.0821,NA,-1.1373626373626373,0.639,-19.561
"Medgenics, Inc. (AMEX:MDGN)",AMEX:MDGN,Biotechnology (Primary),3,211.2,244.5,-3.599999999999998,NA,8.232323232323232,NA,NA,NA,NA,NA,-1.2693602693602695,NA,NA,NA,NA,NA,NA,NA,NA,11.7682,-12.999999999999998
"KemPharm, Inc. (NasdaqGM:KMPH)",NasdaqGM:KMPH,Pharmaceuticals (Primary),3,253.8,246,-3.3999999999999986,NA,NA,NA,NA,NA,NA,NA,4.883928571428572,NA,NA,NA,NA,NA,NA,0.64,NA,12.104000000000001,-6.9
"Anthera Pharmaceuticals, Inc. (NasdaqGM:ANTH)",NasdaqGM:ANTH,Biotechnology (Primary),3,244.06,246.7,-4.9,NA,NA,NA,NA,NA,457.04119850187266,NA,13.716814159292037,NA,36.51685393258427,-64.88389513108613,NA,NA,NA,NA,-54.49438202247191,-5.547999999999998,-9.3
"Tokai Pharmaceuticals, Inc. (NasdaqGM:TKAI)",NasdaqGM:TKAI,Biotechnology (Primary),3,142.60000000000002,247.9,-1.7999999999999972,NA,2.3951690821256038,NA,NA,NA,NA,NA,-0.336231884057971,NA,NA,NA,NA,NA,NA,NA,NA,19.583,-11.899999999999999
"Rigel Pharmaceuticals, Inc. (NasdaqGS:RIGL)",NasdaqGS:RIGL,Biotechnology (Primary),3,105.5,248.7,-15,NA,1.9399375975039002,NA,NA,NA,6.762820512820513,NA,-0.5873634945397816,NA,0,-4.846153846153846,NA,NA,-0.218,NA,-4.846153846153846,0,-73.7
"Vital Therapies, Inc. (NasdaqGS:VTL)",NasdaqGS:VTL,Biotechnology (Primary),4,149.5,251.7,-4.6000000000000085,NA,2.578893442622951,NA,NA,NA,NA,NA,-0.5799180327868853,NA,NA,NA,NA,NA,NA,NA,NA,37.208,-11.200000000000003
Cellular Biomedicine Group Inc. (NasdaqGM:CBMG),NasdaqGM:CBMG,Biotechnology (Primary),4,243.13599999999997,257.9,24.436000000000003,NA,6.57908163265306,NA,NA,NA,147.3551515151515,9.949909968898345,-0.45153061224489793,NA,2.5212121212121215,-7.296848484848485,NA,NA,NA,NA,-9.333333333333334,3.3602,-9.54
Invitae Corporation (NYSE:NVTA),NYSE:NVTA,Biotechnology (Primary),4,155.14000000000004,258.6,15.240000000000009,NA,2.1786015164279697,NA,NA,NA,36.76303317535546,10.179790026246716,-0.5964616680707666,NA,7.654028436018957,-10.086729857819906,NA,NA,NA,NA,-16.70616113744076,27.933999999999997,-34.60000000000001
Aquinox Pharmaceuticals Inc. (NasdaqGM:AQXP),NasdaqGM:AQXP,Biotechnology (Primary),4,226.4,265.5,-3,NA,7.354570637119113,NA,NA,NA,NA,NA,-0.706371191135734,NA,NA,NA,NA,NA,NA,NA,NA,15.767000000000001,-5
"MyoKardia, Inc. (NasdaqGS:MYOK)",NasdaqGS:MYOK,Pharmaceuticals (Primary),4,222.50000000000003,266.1,-28.900000000000002,NA,18.102040816326532,NA,NA,NA,17.115384615384617,NA,-1.1224489795918369,NA,0,-1.2692307692307692,NA,NA,NA,NA,-1.2692307692307692,0,-15.7
CTI BioPharma Corp. (NasdaqCM:CTIC),NasdaqCM:CTIC,Biotechnology (Primary),4,213.19999999999996,266.7,-15.000000000000007,NA,6.927272727272727,20.499999999999986,NA,NA,3.4836601307189534,NA,-2.550649350649351,NA,1.2287581699346406,-0.6272875816993463,NA,NA,1.794,NA,-1.0751633986928104,27.410000000000004,10.400000000000006
"Aratana Therapeutics, Inc. (NasdaqGM:PETX)",NasdaqGM:PETX,Pharmaceuticals (Primary),4,192.00000000000003,275.1,98.70000000000002,NA,1.5132013201320131,NA,NA,NA,283.60413589364845,1.9452887537993921,-0.20407040704070406,NA,36.041358936484485,-37.428360413589374,NA,NA,NA,0.175,-67.50369276218612,20.360999999999997,-19.4
"Catalyst Pharmaceuticals, Inc. (NasdaqCM:CPRX)",NasdaqCM:CPRX,Biotechnology (Primary),4,236.2,275.5,-4.099999999999994,NA,7.826704545454545,NA,NA,NA,NA,NA,-0.5255681818181818,NA,NA,NA,NA,NA,NA,NA,NA,5.617999999999999,-7.100000000000001
"Zafgen, Inc. (NasdaqGS:ZFGN)",NasdaqGS:ZFGN,Biotechnology (Primary),4,167.86,275.8,-3.539999999999992,NA,2.6417624521072796,NA,NA,NA,NA,NA,-0.5440613026819923,NA,NA,NA,NA,NA,NA,NA,NA,36.214000000000006,-13.699999999999996
"Vitae Pharmaceuticals, Inc. (NasdaqGM:VTAE)",NasdaqGM:VTAE,Biotechnology (Primary),4,219.7,280.2,-1.7999999999999972,NA,4.773424190800681,NA,NA,NA,33.037593984962406,NA,-0.48722316865417375,NA,0,-4.2406015037593985,NA,NA,NA,NA,-4.2406015037593985,0,-27.9
"Galena Biopharma, Inc. (NasdaqCM:GALE)",NasdaqCM:GALE,Biotechnology (Primary),4,267.7,283,21.8,NA,7.628032345013477,NA,NA,NA,24.559633027522935,12.279816513761467,-1.0862533692722371,NA,2.4495412844036695,-2.321559633027523,NA,NA,NA,NA,-3.853211009174312,16.695,-14.000000000000004
"Akebia Therapeutics, Inc. (NasdaqGM:AKBA)",NasdaqGM:AKBA,Biotechnology (Primary),4,177.9,286.8,-4.800000000000011,NA,2.7550432276657064,NA,NA,NA,NA,NA,-0.3948126801152738,NA,NA,NA,NA,NA,NA,NA,NA,22.826999999999998,-13.499999999999996
Immunomedics Inc. (NasdaqGM:IMMU),NasdaqGM:IMMU,Biotechnology (Primary),4,284,287,-7.530000000000001,NA,NA,NA,NA,NA,50.26548672566371,NA,10.596026490066224,NA,0,-8.176991150442477,NA,NA,-0.37799999999999995,NA,-8.176991150442477,0,-45.6
Immune Design Corp. (NasdaqGM:IMDZ),NasdaqGM:IMDZ,Biotechnology (Primary),4,211.79999999999998,287.2,-9.100000000000009,NA,4.33182503770739,NA,NA,NA,23.377483443708606,NA,-0.598793363499246,NA,3.388520971302428,-1.455849889624724,NA,NA,NA,NA,-4.370860927152318,26.41,-8.7
"Curis, Inc. (NasdaqGM:CRIS)",NasdaqGM:CRIS,Biotechnology (Primary),4,266.2,287.7,8.300000000000004,NA,9.654362416107382,NA,NA,NA,35.49333333333333,32.07228915662649,-1.7181208053691275,NA,0,-3.7329333333333334,NA,NA,-0.131,NA,-3.146666666666667,-4.397,-23.4
Threshold Pharmaceuticals Inc. (NasdaqCM:THLD),NasdaqCM:THLD,Biotechnology (Primary),4,229.4,288,-82.6,NA,NA,40.245614035087726,NA,NA,15.60544217687075,NA,1.3291666666666666,NA,2.5510204081632653,-1.4659863945578235,NA,NA,NA,NA,-2.238095238095238,11.349999999999994,5.699999999999999
