Company Name,Exchange:Ticker,Market Cap Class,"Market Capitalization [Latest] ($USDmm, Historical rate)",Enterprise Value,Invested Capital including capitalized R&D,Adjusted Net Income,Adjusted EBIT,Total Debt including leases,PE,Non-cash PE,EV/Sales,EV/EBIT,EV/Invested Capital,EV/EBITDA,Capitalized R&D,EV/EBITDAR&D,Only +Taxable Income,Missing Taxable Income,Only +'ve Taxes,Operating Margin,Net Margin,Pre-tax ROIC,ROE,Only +ve Net Income,Only +'ve Mkt Cap,Capitalized leases,Turnover Ratio,Coefficient of variation in operatingincome,Coefficient of variation in net income
"Daedong Co., Ltd. (KOSDAQ:A012860)",KOSDAQ:A012860,6,80.6,230.73999999999998,317.0679999999999,14.721999999999998,23.721999999999998,157.7,5.558620689655172,5.1407657657657655,0.36613773405268163,9.726835848579379,0.7277303291407522,4.569108910891089,18.328,4.073080317740511,20.2,1,-0.28,0.03764201840685496,0.023360837829260548,0.07481675855021637,0.04643168027047826,14.5,80.6,0,0.6234491315136477,0.609435805041315,1.1954158218094963
NEXENTECH Inc. (KOSDAQ:A073070),KOSDAQ:A073070,6,80.3,78.73,40.4146,7.757200000000001,6.3271999999999995,2.93,10.428571428571429,9.959269478386545,0.9350356294536817,12.443102794284993,1.9480583749437086,10.264667535853977,1.5846000000000002,9.5755290683532,9.63,1,1.93,0.07514489311163895,0.09212826603325416,0.1565572837538909,0.19194053634082736,7.7,80.3,0,0.41718555417185554,0.3607168566539162,0.4383649908369216
NVH Korea Inc. (KOSDAQ:A067570),KOSDAQ:A067570,6,78.8,90.9,145.358,-14.162,8.488,79.7,NA,-0.7193320488118178,0.20079522862823063,10.709236569274271,0.6253525777734972,4.131818181818182,13.058000000000002,3.464176829268293,NA,1,NA,0.01874972387894853,-0.03128341064722775,0.05839375885744162,-0.09742841811252219,NA,NA,0,0.1998730964467005,1.0288392285644696,1.3757215129332383
"Dong-A Hwasung Co., Ltd. (KOSDAQ:A041930)",KOSDAQ:A041930,6,77.9,110.19000000000001,106.58999999999999,9.24,18.4,38.9,8.430735930735931,8.135341777929934,0.6138718662952647,5.988586956521741,1.0337742752603436,4.479268292682927,0,4.479268292682927,11.5,1,2.19,0.10250696378830083,0.05147632311977716,0.17262407355286613,0.086687306501548,9.24,77.9,0,0.7734274711168164,1.1211004707864418,1.267190056208922
"Fuji Oozx, Inc. (TSE:7299)",TSE:7299,6,77.9,27.300000000000004,150.876,7.896,8.475999999999999,0,9.78643216080402,3.650708745653919,0.19682768565248743,3.2208588957055224,0.18094329117951166,1.5251396648044697,4.676,1.4035989717223654,12.6,1,4.23,0.061110310021629415,0.05692862292718097,0.05617858373763885,0.052334367294997214,7.96,77.9,0,0.24390243902439024,0.48225395760086837,0.6036698035865419
"CASTEC KOREA Co., Ltd. (KOSDAQ:A071850)",KOSDAQ:A071850,6,76.6,137.9,152.9,7.68,12.6,64.7,9.973958333333332,9.569878415479145,0.7527292576419214,10.944444444444445,0.9018966644865926,6.566666666666667,0,6.566666666666667,9.83,1,2.15,0.06877729257641922,0.04192139737991266,0.08240680183126226,0.05022890778286462,7.68,76.6,0,1.1977806788511751,0.6024557764953334,0.6372446676980774
"Korea Flange Co., Ltd. (KOSE:A010100)",KOSE:A010100,6,76.6,218.6,380.87960000000004,0.4069999999999999,2.246,162.7,282.6568265682656,-57.099080694586306,0.2394304490690033,97.32858414959928,0.5739346502149235,8.096296296296297,2.5796,7.834283052001577,6.24,1,3.86,0.0024600219058050384,0.0004457831325301204,0.0058968765982741,0.0010685791520469983,0.271,76.6,0,0.41775456919060056,0.3635126406461646,0.8225848607702462
Exide Pakistan Limited (KASE:EXIDE),KASE:EXIDE,6,74.2,104.30000000000001,60.5,4.96,9.83,30.1,14.95967741935484,15.02632644795464,0.8154808444096951,10.610376398779248,1.7239669421487605,9.396396396396398,0,9.396396396396398,6.83,1,1.86,0.07685691946833463,0.03878029710711493,0.16247933884297522,0.08198347107438017,4.96,74.2,0,0.0067385444743935305,0.4618931394815239,0.5225777845734081
"Hyundai Industrial Co., Ltd. (KOSDAQ:A170030)",KOSDAQ:A170030,6,71.8,64.86,59.46000000000001,10.6,12.9,0,6.773584905660377,6.397711580193332,0.38469750889679716,5.027906976744186,1.0908173562058525,4.504166666666666,0,4.504166666666666,14.6,1,4.01,0.07651245551601424,0.06287069988137604,0.2169525731584258,0.17827110662630336,10.6,71.8,0,0.8774373259052926,1.0111031861944115,0.9175574363744106
"Samsung Climate Control Co., Ltd. (KOSE:A006660)",KOSE:A006660,6,68.5,72.34,174.2898,8.329,2.089,10.9,8.077830188679245,13.714285714285712,0.8372685185185185,34.62900909526089,0.4150558437728427,12.096989966555183,0.4498,11.964935494541846,6.06,1,0.296,0.02417824074074074,0.09640046296296297,0.011985784595541447,0.04778822398097881,8.48,68.5,0,0.1386861313868613,3.619237907687059,0.6699491887762483
Kodaco Co. Ltd. (KOSDAQ:A046070),KOSDAQ:A046070,6,67.2,237.76999999999998,246.26399999999998,6.908,16.808,177.7,10.666666666666668,9.82017328755926,1.042393686979395,14.146239885768681,0.9655085599194361,6.891884057971014,9.194,6.295207836907598,7.59,1,1.11,0.0736869793950022,0.030284962735642264,0.06825195724913102,0.02805119708930254,6.3,67.2,0,4.241071428571429,0.9526241659106374,26.239968099572344
"INZI Controls Co., Ltd. (KOSE:A023800)",KOSE:A023800,6,66.4,183.8,302.146,5.2459999999999996,10.206,131.5,11.985559566787005,10.149427517950707,0.32290934645115954,18.009014305310604,0.6083151853739583,6.4946996466431095,10.646,5.812776723592663,4.45,1,3.15,0.017930428671820098,0.009216444132115248,0.033778372045302596,0.01736246715164192,5.54,66.4,0,0.5308734939759036,0.5058466785849675,0.6157046066625318
Sewon Corporation (KOSDAQ:A024830),KOSDAQ:A024830,6,66,67.267,161.06700000000004,2.29,-2.68,1.61,28.820960698689955,-87.54266666666666,0.9127137042062414,NA,0.41763365555948756,10.973409461663948,0,10.973409461663948,2.7,1,0.41,-0.03636363636363636,0.0310719131614654,-0.016639038412586064,0.014217685807769435,2.29,66,0,0.30303030303030304,1.2263191724945184,0.7651905574970874
Phuoc Hoa Rubber Joint Stock Company (HOSE:PHR),HOSE:PHR,6,64.6,77.8,120.7,12.3,7.19,35,5.252032520325202,4.682713347921225,1.0359520639147803,10.82058414464534,0.6445733222866611,8.259023354564755,0,8.259023354564755,16.1,1,3.59,0.09573901464713716,0.1637816245006658,0.05956917978458989,0.10190555095277548,12.3,64.6,0,False,0.5015953785167078,0.4102397695957234
TMT Automobile Joint Stock Company (HOSE:TMT),HOSE:TMT,6,64.6,64.6,0,0,0,0,NA,#DIV/0!,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.9094427244582044,#DIV/0!,#DIV/0!
"SJM Holdings Co., Ltd. (KOSE:A025530)",KOSE:A025530,6,64.4,42.5,189.638,10.278,20.188000000000002,14.6,7.585394581861014,4.18918918918919,0.28619528619528617,2.1052110164454128,0.22411120134150328,1.778242677824268,16.538,1.40403039312851,24.9,1,6.95,0.13594612794612795,0.06921212121212121,0.10645545723958279,0.05419799829148167,8.49,64.4,0,0.046583850931677016,0.47642928955430935,0.17751921785847283
"Dongkook ind. Co., Ltd. (KOSE:A001620)",KOSE:A001620,6,64.4,182.4,275.5,-6.28,2.27,131.7,NA,-5.854503464203233,0.32050606220347916,80.35242290748899,0.6620689655172414,6.1003344481605355,0,6.1003344481605355,NA,1,NA,0.003988754173256018,-0.011034967492532069,0.00823956442831216,-0.02279491833030853,NA,NA,0,23.291925465838506,1.4130703964993452,1.0567430110886393
"KB Metal Co., Ltd. (KOSDAQ:A024840)",KOSDAQ:A024840,6,63.8,152.17000000000002,137.5744,-7.6274,-4.3374,93,NA,-7.514605029210058,0.3695240407965032,NA,1.1060924125418683,NA,0.0044,NA,NA,1,NA,-0.010532782904322486,-0.018522098105876638,-0.031527667938221066,-0.05544200083736509,NA,NA,0,15.909090909090908,7.1433870996962,3.396180908408691
"Yeong Hwa Metal Co., Ltd. (KOSE:A012280)",KOSE:A012280,6,62.6,85,70.73660000000001,8.8736,10.983600000000001,24.2,7.121729237770194,6.927985414767549,0.5798090040927695,7.73881059033468,1.2016410175213397,6.115107913669065,0.3366,6.044229538505298,11.2,1,2.44,0.07492223738062757,0.06052933151432469,0.15527463858879278,0.12544566744796892,8.79,62.6,0,1.6094249201277955,0.47612444501366963,0.8790273755109752
"MS Autotech Co., Ltd. (KOSDAQ:A123040)",KOSDAQ:A123040,6,61.6,415.73,432.33,-12.6,37.9,363.1,NA,-3.7646638054363377,0.5102859948447281,10.969129287598946,0.9616034048065136,5.0269649334945585,0,5.0269649334945585,NA,1,NA,0.04652019148152694,-0.015465815637658033,0.08766451553211667,-0.029144403580598156,NA,NA,0,0.09334415584415584,0.8076985661210586,4.247626490910127
"Dongwon Metal Co., Ltd. (KOSE:A018500)",KOSE:A018500,6,61.6,267.3,257.012,1.5726,10.547600000000001,222.4,65.18518518518519,48.07280513918631,0.7222372331802216,25.34225795441617,1.0400292593341947,7.30327868852459,2.812,7.054631828978622,0.622,1,-0.323,0.02849932450689003,0.004249121858957038,0.041039328902930605,0.006118780446049211,0.945,61.6,0,0.15016233766233766,0.7103756758882148,3.677063078525572
"Yura Tech. Co., Ltd. (KOSDAQ:A048430)",KOSDAQ:A048430,6,61.4,52.56999999999999,81.70800000000001,12.792000000000002,7.222000000000001,5.37,5.159663865546218,4.020442930153322,0.3297992471769134,7.27914705067848,0.6433886522739509,3.9526315789473676,11.838000000000003,2.9767836919592296,11.8,1,-0.054,0.04530740276035133,0.08025094102885823,0.08838791795173055,0.1565574974298722,11.9,61.4,0,0.30944625407166126,0.8393141124150101,0.8582508227181109
"Tanaka Seimitsu Kogyo Co., Ltd. (JASDAQ:7218)",JASDAQ:7218,6,60.8,162.4,297.148,-29.006,8.534,143.7,NA,-0.6591005216410544,0.4118691351762617,19.029763299742207,0.546529002382651,2.849122807017544,24.148,2.5147104366676993,NA,1,NA,0.021643418716713162,-0.07356327669287345,0.02871969523604399,-0.09761465666940379,NA,NA,0,0.037006578947368425,1.3999616671209432,716.1259186490536
"Duckyang Ind. Co., Ltd. (KOSE:A024900)",KOSE:A024900,6,57.7,39.800000000000004,36.0938,1.4544000000000001,-0.43060000000000004,0,38.211920529801326,57.933042212518195,0.05642988799092586,NA,1.1026824551585037,7.944111776447107,0.9938,7.5037707390648585,2.14,1,0.631,-0.0006105203459520772,0.0020621012335176525,-0.01193002676359929,0.04029500911513889,1.51,57.7,0,0.7755632582322357,1.4806205217367052,1.321819398786529
"Taeyang Metal Industrial Co., Ltd. (KOSE:A004100)",KOSE:A004100,6,55.7,186.55999999999997,224.665,6.909400000000001,9.9194,136.7,8.060781476121564,7.905501823370857,0.43742086752637743,18.807589168699717,0.8303919168539825,8.291555555555554,0.005,8.29118705835296,9.84,1,2.9,0.023257678780773738,0.016200234466588512,0.044151959584269915,0.030754234081855212,6.91,55.7,0,2.2576301615798924,0.48652796017694344,0.6348955684230574
INFAC Corporation (KOSE:A023810),KOSE:A023810,6,55.6,67.61,99.54339999999999,10.923,5.752999999999999,17.6,5.009009009009009,4.618581455485779,0.3474306269270298,11.752129323831046,0.6792012328290977,5.496747967479674,1.0333999999999999,5.418770537789532,14.7,1,3.59,0.029563206577595064,0.05613052415210689,0.05779388688752845,0.10973103189161713,11.1,55.6,0,0.7733812949640287,0.5581478821589715,0.6289482979537336
Pyung Hwa Industrial Co. Ltd. (KOSE:A090080),KOSE:A090080,6,55.4,102.41,100.22139999999999,1.1787999999999998,0.6858,56.9,46.554621848739494,48.988159311087195,0.38284112149532706,149.32925051035286,1.0218376514397125,8.983333333333333,0.0114,8.983333333333333,1.23,1,0.041,0.0025637383177570094,0.004406728971962617,0.006842849930254418,0.01176195902272369,1.19,55.4,0,0.7265342960288809,2.318059708349023,1.5528915115914448
"Hwajin Co., Ltd. (KOSDAQ:A134780)",KOSDAQ:A134780,6,54.4,62.099999999999994,78.8,8.8,10.1,22.9,6.181818181818181,4.575697443679235,0.5792910447761194,6.148514851485148,0.7880710659898477,3.90566037735849,0,3.90566037735849,10.6,1,1.78,0.09421641791044776,0.08208955223880597,0.1281725888324873,0.11167512690355332,8.8,54.4,0,0.22518382352941177,0.9709271651282732,1.3490416860560204
UNICK Corporation (KOSDAQ:A011320),KOSDAQ:A011320,6,54.2,81.7,118.536,5.8340000000000005,5.384000000000001,46.7,9.048414023372287,6.6908812846492065,0.40405539070227503,15.174591381872212,0.6892420867921981,6.808333333333334,22.436,4.226590791515779,6.56,1,0.57,0.026627101879327406,0.02885262116716123,0.045420800431936297,0.04921711547546737,5.99,54.2,0,0.2952029520295203,0.7680439231263452,0.820925749456621
"KB Autosys Co., Ltd. (KOSDAQ:A024120)",KOSDAQ:A024120,6,53.6,82.89,84.9492,3.9272,5.887200000000001,35.4,13.743589743589745,12.630319148936172,0.7932057416267942,14.079698328577251,0.9757596304614993,6.7942622950819676,0.0592,6.774826317940335,4.64,1,0.734,0.056336842105263164,0.03758086124401914,0.0693025949626365,0.0462299821540403,3.9,53.6,0,0.6576492537313433,0.561601988384231,0.6108694689433052
Wooshin Systems Co. Ltd. (KOSE:A017370),KOSE:A017370,6,53.3,49.49999999999999,90.31419999999999,15.0604,15.9604,24.3,3.6758620689655173,1.802575107296137,0.23217636022514068,3.101426029422821,0.5480865688894991,2.426470588235294,2.1142,2.319913764821671,18.2,1,3.48,0.07486116322701689,0.07063977485928706,0.176720825739474,0.16675561539602857,14.5,53.3,0,2.75328330206379,0.6067736416561861,0.6282147845409952
China Zenix Auto International Limited (NYSE:ZX),NYSE:ZX,6,51.1,27.39999999999999,434.8,-8.899999999999999,-11.969999999999999,91.5,NA,6.937229437229436,0.05943600867678957,NA,0.06301747930082795,2.4684684684684677,42.60000000000001,1.161016949152542,NA,1,NA,-0.02596529284164859,-0.0193058568329718,-0.027529898804047836,-0.020469181232750686,NA,NA,0,0.009784735812133072,0.5474487384331079,0.5433780940798303
Leo Motors Inc. (OTCPK:LEOM),OTCPK:LEOM,6,50.6,51.26344378698224,3.95,-3.978,-2.408,1.1254437869822485,NA,-10.971115973741794,23.84346222650337,NA,12.978087034679048,NA,2.485,NA,NA,1,NA,-1.12,-1.8502325581395351,-0.6096202531645569,-1.0070886075949368,NA,NA,0.07544378698224852,0.019762845849802372,0.713246515422251,0.8229312981912563
"Seojin Automotive Co.,Ltd. (KOSDAQ:A122690)",KOSDAQ:A122690,6,50.2,290.12,424.0280000000001,4.728400000000001,11.7984,249.3,9.418386491557223,9.222774514234072,0.25081697933777125,24.589774884730133,0.6842000999933966,5.217985611510791,0.708,5.214702974746113,7.21,1,1.89,0.010200051871703987,0.004087836085415407,0.02782457762223249,0.011151150395728584,5.33,50.2,0,0.4780876494023904,0.8057533886776423,0.9711931798508225
"Chita Kogyo Co., Ltd. (NSE:5993)",NSE:5993,6,49.4,28.038599098154577,80.1,8.09,8.1,12.038599098154577,6.1063040791100125,2.094514988872889,0.28787062729111473,3.4615554442166148,0.3500449325612307,2.459526236680226,0,2.459526236680226,13.1,1,4.97,0.08316221765913757,0.08305954825462011,0.10112359550561797,0.10099875156054931,8.09,49.4,0.13859909815457655,0.025303643724696356,0.6392908630852644,0.7254617813461046
